SA3_CODE_2021,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_North_Macedonia_0_4,F_North_Macedonia_5_14,F_North_Macedonia_15_24,F_North_Macedonia_25_44,F_North_Macedonia_45_54,F_North_Macedonia_55_64,F_North_Macedonia_65_74,F_North_Macedonia_75_84,F_North_Macedonia_85ov,F_North_Macedonia_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Samoa_0_4,F_Samoa_5_14,F_Samoa_15_24,F_Samoa_25_44,F_Samoa_45_54,F_Samoa_55_64,F_Samoa_65_74,F_Samoa_75_84,F_Samoa_85ov,F_Samoa_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
20607,0,0,0,6,0,0,12,4,4,32,0,0,0,13,7,10,0,3,0,31,0,0,0,8,9,3,0,0,0,18,0,4,16,22,0,0,0,0,0,40,0,0,8,46,6,7,15,10,0,97,0,10,95,886,152,100,57,14,3,1328,0,0,0,17,8,6,11,3,4,51,0,0,3,12,0,3,0,0,0,22,0,0,0,13,11,0,0,0,0,26,0,4,16,182,36,25,19,4,0,296,0,0,4,43,18,9,8,9,0,95,0,0,0,3,0,0,0,0,0,6,0,0,13,117,29,29,29,21,6,242,0,10,13,121,17,9,16,3,0,186,0,0,18,158,30,8,14,4,0,243,3,0,5,84,16,10,6,0,3,136,5,0,11,69,15,0,9,0,0,102,0,3,12,124,34,6,9,3,0,204,0,0,4,32,18,17,13,5,3,103,11,35,45,414,52,34,26,12,0,625
20701,0,0,0,5,4,8,29,9,4,62,0,0,7,44,12,17,18,3,3,98,0,0,0,21,3,9,3,0,0,55,0,0,24,50,4,0,0,0,0,82,0,13,11,18,24,6,36,29,9,141,6,67,99,372,220,206,129,69,38,1216,0,0,0,13,4,15,13,9,0,56,0,9,11,59,10,11,7,0,0,111,0,0,0,10,22,12,0,0,0,48,0,15,26,167,64,32,42,7,0,352,0,0,0,42,20,25,49,27,40,197,0,0,0,3,0,3,0,0,0,7,0,3,14,53,44,52,56,47,29,295,3,85,71,185,91,91,88,25,6,650,3,28,41,143,121,75,55,35,10,514,0,19,58,227,119,138,77,57,26,717,6,22,21,230,82,54,56,13,4,490,0,9,31,177,58,28,14,5,0,328,0,3,0,30,24,16,9,5,4,98,27,99,88,180,91,67,46,20,8,614
20702,0,0,0,0,0,4,31,27,11,81,0,0,0,15,4,8,9,5,3,48,0,0,0,10,0,6,3,3,0,25,0,0,4,17,4,0,0,0,0,28,0,3,0,9,7,5,10,22,15,76,11,43,58,109,71,71,45,31,10,437,0,0,0,7,11,30,24,34,10,124,5,30,13,118,22,15,14,0,0,220,0,0,0,4,7,0,4,0,0,22,0,19,17,123,58,50,49,14,5,329,0,0,0,15,9,12,26,18,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,6,21,25,25,94,6,27,44,139,60,73,59,19,5,443,7,29,47,108,82,72,52,25,0,432,0,13,20,105,69,72,60,31,10,379,0,10,14,182,67,56,74,8,0,422,0,5,15,92,25,6,6,0,3,158,3,3,5,11,25,35,8,13,4,102,12,44,30,42,20,19,4,9,0,173
20703,0,0,0,0,0,6,11,15,0,29,0,6,9,31,11,11,9,5,0,68,0,0,11,9,10,6,4,0,6,43,0,3,40,62,4,0,0,0,0,117,0,3,4,3,6,11,22,25,18,98,0,51,82,138,101,78,48,23,10,536,0,0,0,0,4,9,12,7,10,37,0,7,11,49,11,3,0,0,0,88,0,0,0,0,5,12,0,0,0,24,4,23,50,310,66,57,39,8,7,558,0,0,0,18,12,29,21,26,12,124,0,0,0,4,0,3,4,0,0,11,0,0,3,10,23,25,29,47,25,159,4,40,60,125,71,49,44,19,3,419,0,13,25,80,51,36,28,22,11,258,5,26,128,310,87,80,91,34,32,797,0,11,25,226,60,37,37,6,0,413,3,9,23,126,59,20,11,6,0,244,0,0,0,15,10,8,7,3,3,39,10,39,40,48,24,32,10,8,0,204
20801,0,0,0,0,4,13,23,5,6,42,0,0,0,18,17,20,10,7,0,71,0,0,6,3,4,7,3,0,0,20,0,0,4,12,0,0,0,0,0,23,0,11,11,20,28,18,40,21,14,159,0,32,61,227,218,200,112,47,14,920,0,0,0,12,9,4,4,4,0,33,0,0,0,4,0,5,5,0,0,21,0,0,0,4,14,13,0,0,0,33,0,3,11,69,47,22,23,4,0,196,0,0,7,57,37,61,87,36,22,308,0,0,0,0,0,0,0,0,0,4,0,11,13,77,59,88,63,50,27,387,6,37,39,36,30,23,12,7,0,189,4,37,55,166,202,99,75,35,11,682,0,0,3,48,19,34,39,18,5,174,0,0,0,21,5,4,5,0,0,36,0,21,15,76,19,11,3,4,0,153,0,3,8,18,20,21,15,8,0,98,23,71,57,106,79,64,32,17,6,448
20802,0,0,0,5,7,3,15,13,8,46,0,0,10,67,23,31,16,11,9,167,0,0,4,10,6,6,3,3,7,36,0,3,90,159,7,0,0,0,0,255,0,5,6,25,14,13,25,15,8,113,3,49,96,449,212,188,105,39,12,1169,0,0,0,15,7,5,3,0,0,42,0,0,7,36,5,5,0,0,0,54,0,0,0,10,18,4,4,0,0,33,4,24,30,355,84,72,45,12,0,621,0,0,0,76,46,78,204,94,181,681,0,0,0,7,0,0,3,0,0,7,0,6,12,85,39,35,52,36,22,286,0,33,50,127,47,27,32,15,5,335,6,57,120,555,426,307,223,124,74,1888,0,6,30,212,79,90,82,46,33,577,0,6,11,127,23,10,4,0,0,179,0,11,25,190,48,24,11,3,0,315,0,3,3,28,17,20,14,9,3,90,20,77,65,224,106,75,51,11,0,631
20803,0,0,0,0,0,8,21,24,8,62,0,0,3,62,32,32,47,25,13,210,0,0,0,6,10,4,9,3,0,38,0,0,16,39,5,0,0,0,0,63,0,7,8,24,14,15,43,34,17,163,4,28,63,348,227,190,130,35,13,1042,0,0,0,10,0,11,6,5,0,31,0,0,0,22,7,3,5,0,0,37,0,0,0,4,11,12,4,0,0,31,4,18,30,226,92,124,65,17,6,584,0,0,0,80,43,58,76,32,10,298,0,0,5,3,0,0,8,0,0,14,0,8,25,91,75,85,81,66,39,471,0,15,11,39,29,17,13,4,0,132,5,67,51,203,144,77,58,30,11,647,0,5,7,89,68,95,90,55,29,439,0,0,0,36,11,8,3,0,0,60,0,9,15,152,55,19,5,5,0,263,0,7,0,45,46,63,46,33,11,243,4,34,39,117,45,35,24,13,0,309
20804,0,0,0,0,5,0,3,0,0,5,0,0,4,21,6,6,5,3,0,36,0,0,6,0,0,3,5,0,0,15,0,0,20,35,0,0,0,0,0,59,0,0,0,4,0,5,7,4,7,31,3,11,18,111,55,47,37,19,6,305,0,0,0,4,0,3,0,0,0,10,0,0,0,7,0,0,0,0,0,19,0,0,0,0,3,0,0,0,0,13,0,0,6,91,19,21,9,4,0,151,0,0,4,7,7,7,18,10,16,73,0,0,0,0,0,0,0,0,0,4,0,0,0,17,3,13,16,17,8,80,0,14,28,36,10,9,14,6,0,118,0,4,10,38,45,31,27,11,8,165,0,5,9,82,18,14,19,13,0,166,0,0,3,38,0,4,0,0,0,50,0,3,11,39,16,8,5,0,0,74,0,0,0,5,0,4,3,0,4,18,10,19,26,39,24,15,19,3,0,152
20901,0,0,0,0,3,9,49,34,9,109,0,0,3,27,4,18,10,12,8,82,0,0,3,9,3,4,4,0,0,22,0,6,18,54,4,0,3,0,0,72,0,8,3,20,11,6,29,23,15,113,8,44,41,283,138,120,66,33,8,736,0,0,0,35,24,52,63,39,16,226,0,7,0,43,11,6,0,0,0,66,0,0,0,12,13,10,3,0,0,40,9,9,22,198,73,67,54,13,6,441,0,0,3,40,20,24,23,16,15,149,0,0,0,4,6,3,4,0,0,16,0,6,16,46,27,53,69,43,21,275,3,20,19,63,32,22,24,13,6,191,0,9,21,108,54,44,26,17,0,283,3,11,24,163,73,80,52,42,17,468,0,0,0,80,17,11,4,0,0,118,0,7,21,104,58,27,11,3,0,230,0,0,0,13,7,14,7,4,0,57,8,35,26,107,46,23,27,11,0,292
20902,0,0,0,8,4,12,40,42,27,133,0,0,3,28,13,12,6,4,6,77,0,0,0,6,0,0,0,0,0,8,0,3,148,285,6,0,0,0,0,440,0,0,3,14,12,0,6,8,10,47,7,19,35,405,119,67,26,12,3,683,0,4,3,67,72,98,149,87,38,511,0,13,9,81,5,15,0,0,0,123,0,0,4,10,9,0,0,0,0,30,0,19,45,257,87,88,63,12,9,565,0,0,0,21,9,10,12,12,3,70,0,0,5,0,10,10,7,0,0,27,0,0,4,28,15,19,18,20,3,107,0,0,10,72,20,8,9,3,0,125,0,3,9,71,24,11,10,4,0,134,0,6,32,144,25,53,30,15,3,311,0,3,6,67,5,4,4,0,0,90,0,10,16,139,32,18,3,3,0,222,0,0,5,36,24,20,19,13,0,115,8,10,20,112,24,15,7,5,0,195
20903,0,0,0,6,3,16,25,5,0,55,0,0,0,8,0,4,4,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,10,0,0,4,11,17,15,23,15,9,99,0,14,28,100,89,70,41,13,0,361,0,0,0,12,12,21,19,0,0,65,0,5,3,3,3,5,0,0,0,18,0,0,0,3,8,5,0,0,0,19,0,3,4,47,20,17,10,4,0,105,0,0,0,18,9,8,7,7,4,53,0,0,0,0,0,0,0,0,0,0,0,5,8,24,25,41,33,14,5,155,0,11,5,9,15,8,4,3,3,67,0,11,19,53,56,32,11,7,3,182,0,4,0,20,26,13,20,5,3,92,0,0,0,7,4,0,0,0,0,16,0,5,8,30,17,7,0,0,0,70,0,0,0,13,5,10,5,0,0,27,0,15,10,43,25,30,23,4,0,150
20904,0,0,3,14,19,83,218,133,44,508,0,4,17,106,30,48,24,8,5,238,0,0,5,23,6,4,4,0,0,36,0,20,138,708,20,26,5,0,0,918,0,0,3,9,4,8,32,27,12,95,20,228,229,566,192,152,74,24,7,1484,0,16,53,509,423,693,801,341,124,2969,10,75,52,472,55,29,18,10,0,718,0,0,0,8,8,5,4,0,0,28,6,88,131,847,321,272,208,39,8,1924,0,0,0,38,26,26,51,14,7,159,0,18,33,73,55,49,26,10,3,262,3,4,8,32,36,51,49,39,12,241,3,40,36,117,56,36,12,6,0,306,0,29,53,119,84,31,12,8,0,342,3,73,133,884,288,230,155,61,19,1844,0,3,3,69,15,11,4,0,0,108,0,13,25,269,81,31,14,3,0,437,0,7,8,111,121,121,69,25,9,475,4,30,43,80,15,20,19,0,0,208
21001,0,0,0,8,8,33,98,105,58,302,0,0,0,9,4,5,9,4,4,42,0,0,0,3,4,0,0,3,0,7,0,0,3,17,0,0,0,0,0,18,0,0,0,7,0,0,5,11,4,29,5,19,24,114,41,43,21,5,0,275,0,0,0,17,26,31,44,27,9,142,4,5,4,21,5,0,0,0,0,38,0,0,0,4,4,5,0,0,0,14,0,6,10,86,50,43,50,5,0,266,0,0,0,19,7,11,33,21,18,107,0,0,0,4,0,0,0,0,0,10,0,0,0,10,15,13,15,18,9,80,0,9,7,16,9,0,4,0,0,43,3,3,0,30,12,4,7,3,0,57,0,6,5,58,28,27,31,4,5,164,0,0,0,16,0,0,4,0,0,20,0,3,12,76,19,8,0,0,0,124,0,0,0,33,35,26,5,8,0,114,0,12,3,31,9,3,10,4,0,81
21002,0,0,0,4,3,19,30,6,3,63,0,0,0,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,3,0,0,0,7,11,8,17,10,0,42,3,4,5,59,66,37,21,6,0,208,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,5,0,0,0,10,0,0,4,24,9,3,5,0,0,48,0,0,0,6,4,0,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,20,18,7,0,70,0,0,5,8,4,8,0,0,0,23,0,0,5,12,12,7,3,0,0,46,0,0,0,7,6,6,4,0,0,16,0,0,3,5,0,0,0,0,0,3,0,0,0,11,6,5,3,0,0,32,0,0,0,4,4,0,0,0,0,11,0,7,4,16,4,17,7,0,0,63
21003,0,0,0,6,7,17,68,109,73,286,0,0,4,21,10,3,4,0,0,48,0,0,0,4,0,5,3,0,0,22,0,14,387,744,20,11,7,0,0,1182,0,0,0,7,5,5,12,8,0,40,5,28,56,252,87,42,21,9,8,506,0,0,0,14,5,6,7,6,7,40,26,119,83,553,61,17,13,0,0,868,0,0,0,7,0,7,0,0,0,14,4,15,32,239,77,81,44,17,6,512,0,0,0,34,14,20,25,29,38,147,0,0,3,4,5,4,7,0,0,15,0,0,3,28,4,14,15,9,11,87,0,8,4,45,12,10,3,0,0,79,0,3,3,49,13,8,3,0,0,83,0,16,23,153,51,60,21,13,0,351,0,0,0,32,3,8,0,0,0,43,0,6,11,96,28,13,5,0,0,158,0,12,11,165,190,141,60,42,8,631,0,15,16,74,20,11,3,3,3,141
21004,0,0,0,6,3,24,47,17,6,110,0,0,0,10,0,3,0,0,0,12,0,0,0,0,0,4,0,0,0,5,0,3,0,13,0,0,0,0,0,21,0,0,0,0,10,8,29,19,8,63,0,21,33,130,62,61,35,14,0,348,0,0,0,8,4,7,4,0,0,22,0,4,4,16,0,7,0,0,0,28,0,0,0,6,4,4,3,0,0,18,0,10,24,121,60,40,35,6,0,294,0,0,0,14,6,9,7,3,0,45,0,0,4,3,3,3,0,0,0,10,0,0,0,15,13,20,29,30,5,117,0,3,8,9,8,8,10,0,3,42,0,11,15,26,18,6,11,0,0,80,0,5,13,32,25,9,0,3,0,86,0,0,0,8,0,4,0,0,0,18,4,5,11,44,18,8,0,0,0,83,0,0,0,3,7,3,4,0,0,23,4,9,0,18,10,7,10,0,0,61
21005,0,0,0,16,15,76,212,137,37,494,0,4,7,42,15,22,13,6,4,105,0,3,7,12,9,7,4,3,0,47,4,48,176,838,30,15,11,0,0,1129,0,0,4,5,0,8,24,11,7,65,48,268,335,561,157,108,49,16,0,1539,0,0,6,46,36,51,42,13,3,195,33,228,139,938,134,30,22,3,0,1524,0,4,6,8,8,0,5,0,0,28,10,63,142,751,336,314,175,41,8,1834,0,0,0,29,24,38,38,18,3,154,0,38,72,160,144,114,52,13,0,595,0,0,4,15,15,40,47,26,9,159,0,22,27,73,40,29,17,0,0,210,0,7,10,44,20,22,13,6,0,122,4,84,152,741,382,261,115,66,21,1830,0,0,0,44,8,6,0,0,0,64,0,16,22,206,59,31,5,0,0,352,12,69,111,862,1037,863,499,219,41,3719,5,25,30,53,15,12,7,0,0,143
21101,0,0,0,0,0,22,31,18,7,89,0,0,10,30,20,56,52,23,3,197,0,0,19,40,17,13,7,0,0,94,0,3,12,69,19,6,6,0,0,112,0,0,4,11,18,33,120,116,58,354,3,61,112,285,194,157,102,44,7,979,0,0,0,4,8,3,7,5,0,32,0,11,10,82,17,12,8,3,0,154,0,0,0,17,24,12,3,0,0,51,8,30,72,365,183,150,115,38,9,959,0,4,3,42,42,57,79,16,33,284,0,0,0,10,5,3,6,0,0,35,0,0,7,33,29,82,94,62,27,338,0,35,79,157,91,87,70,16,7,546,3,15,41,148,103,90,93,40,13,547,0,67,128,637,335,355,247,94,36,1894,0,9,6,113,26,29,19,8,0,211,7,12,25,160,76,34,9,4,0,328,0,0,0,7,12,18,17,7,0,63,3,27,27,96,21,27,14,9,3,228
21102,0,0,0,4,0,3,5,10,0,20,0,0,0,4,0,0,3,0,0,5,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,15,16,8,53,0,3,9,26,32,21,14,8,3,120,0,0,0,6,0,9,3,6,0,20,0,5,4,14,5,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,3,9,20,10,3,14,0,0,50,0,0,0,5,3,0,4,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,16,12,11,4,57,0,6,8,17,9,12,6,8,0,70,0,3,20,27,39,27,18,0,5,141,0,0,0,11,21,11,6,6,3,63,0,0,4,16,14,4,0,0,0,35,0,3,6,12,5,0,0,0,0,29,0,0,0,4,5,0,0,0,0,7,0,8,14,7,6,5,12,0,0,56
21103,0,0,0,0,6,6,14,19,4,50,0,4,11,30,7,12,16,6,0,74,0,62,178,510,102,59,28,5,0,948,0,0,12,47,0,0,0,0,0,61,0,0,0,11,13,17,76,95,45,267,8,27,42,197,135,134,65,30,17,649,0,0,0,4,5,4,4,5,3,23,0,4,6,38,5,7,5,0,0,64,0,0,0,4,17,11,3,0,0,44,0,18,13,190,85,85,29,15,4,433,0,0,0,15,16,27,32,15,15,124,0,0,0,6,0,0,0,0,0,7,0,0,9,24,36,59,74,67,40,307,4,18,14,58,29,26,19,3,4,178,4,17,34,123,95,68,49,25,14,430,0,5,12,179,44,47,42,20,8,370,0,6,5,78,25,9,4,0,0,134,0,29,37,129,53,24,7,3,0,279,0,0,0,5,8,8,5,0,0,20,5,11,26,72,27,37,34,6,0,207
21104,0,0,0,0,0,3,5,13,5,24,0,0,0,18,3,13,8,4,0,43,0,0,10,27,6,3,4,0,0,51,0,0,30,68,4,0,0,0,0,105,0,3,0,7,3,4,8,32,17,79,0,26,40,86,60,55,25,21,7,317,0,0,0,0,0,0,4,0,0,10,0,12,9,83,12,6,5,4,0,128,0,0,0,0,8,3,0,0,0,19,0,12,19,135,44,52,31,7,4,299,0,0,0,17,18,12,25,16,9,96,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,29,24,39,12,126,3,30,25,64,45,33,22,7,10,234,0,8,17,62,32,27,17,15,6,172,0,15,28,168,66,48,52,40,20,429,0,10,11,113,31,14,16,3,0,192,0,12,11,85,21,18,7,0,0,146,0,4,0,14,6,5,3,0,0,35,3,11,16,35,15,14,8,0,0,98
21105,0,0,0,0,0,9,17,13,5,46,0,3,0,14,7,18,7,4,0,49,4,31,142,303,75,33,21,3,0,622,0,5,0,25,3,0,0,0,0,41,0,3,7,38,48,66,254,186,89,694,0,36,51,282,191,204,113,31,10,920,0,0,0,4,0,11,6,4,0,27,0,4,0,14,0,4,0,0,0,21,0,4,0,12,17,10,3,0,0,47,6,17,20,152,82,63,41,15,6,394,0,0,4,35,20,29,46,20,3,160,0,0,0,4,0,3,3,0,0,7,0,8,12,51,38,95,114,84,29,428,0,8,5,27,20,15,10,0,0,89,0,10,37,137,116,68,57,25,7,466,0,8,3,89,23,38,34,8,10,212,0,0,0,25,9,12,0,0,0,36,0,9,40,131,38,15,5,0,0,238,0,0,0,3,9,3,0,0,0,16,0,16,21,97,61,42,38,16,0,296
21201,0,0,0,0,5,6,20,11,0,42,3,5,18,102,38,48,34,14,7,256,0,7,15,104,17,5,3,0,0,154,0,0,4,39,0,0,0,0,0,51,0,6,0,15,26,34,99,81,36,302,10,68,107,355,173,135,55,24,14,945,0,0,0,7,5,6,0,0,0,16,7,41,38,209,20,10,9,0,0,327,0,0,0,6,6,8,0,0,0,23,0,37,87,287,128,76,28,11,0,650,0,0,0,25,14,17,23,3,5,87,0,3,8,18,15,12,3,0,0,60,0,5,9,40,39,71,88,50,20,321,0,7,11,25,16,7,9,0,0,76,0,18,36,101,75,38,23,6,0,303,0,68,79,644,132,86,74,20,6,1110,0,9,5,51,0,0,0,0,0,73,4,6,3,101,32,12,7,0,0,163,0,3,0,7,9,3,0,0,0,29,0,8,16,38,29,18,15,9,0,124
21202,0,0,0,4,0,7,37,31,8,86,0,0,21,99,68,133,113,55,29,518,0,0,0,34,3,5,8,0,4,59,0,0,9,33,0,4,0,0,0,47,0,0,4,7,15,27,85,93,47,276,13,129,205,328,178,150,62,19,8,1101,0,0,0,28,16,29,37,16,0,129,14,101,134,348,78,37,21,6,0,743,0,0,0,5,4,0,0,0,0,10,0,43,74,384,169,198,102,34,15,1027,0,0,8,70,62,129,122,45,38,468,0,8,27,55,46,39,16,7,5,192,0,10,4,26,47,87,90,59,34,358,0,33,23,64,38,46,23,7,0,228,5,15,33,130,119,102,62,38,11,517,10,101,209,1125,488,422,268,94,38,2747,0,3,10,81,8,7,6,0,0,115,5,6,17,126,44,14,0,0,0,217,0,0,0,22,64,51,32,13,7,191,0,25,29,47,16,18,8,0,0,147
21203,0,0,0,5,0,12,37,16,5,85,0,18,80,374,159,234,162,59,24,1121,0,4,3,40,24,8,11,3,0,90,4,7,34,207,22,13,7,0,0,293,0,3,6,16,14,36,92,77,30,277,55,395,569,1091,378,236,112,35,4,2876,0,0,4,46,24,36,21,4,0,131,14,244,277,654,96,42,25,0,0,1356,0,0,0,8,9,5,0,0,0,19,12,188,360,1260,603,386,160,44,12,3018,0,0,15,65,41,50,54,19,3,243,4,37,106,194,160,138,36,12,3,694,0,3,20,42,54,111,78,77,22,403,0,41,44,84,53,40,17,4,3,297,0,27,54,188,143,85,51,32,15,599,14,239,413,2225,809,484,288,110,32,4613,0,0,5,66,14,6,0,0,0,98,3,12,33,248,80,40,12,4,0,435,0,8,8,57,80,52,27,6,0,238,8,35,42,56,25,22,12,0,0,196
21204,0,0,0,3,6,11,49,56,28,152,0,5,28,142,66,139,164,136,76,746,0,12,34,287,119,58,32,16,7,570,0,0,42,131,4,3,0,0,0,180,0,0,3,9,7,6,43,65,48,179,15,122,204,418,132,107,61,27,10,1098,0,3,5,123,115,122,86,67,18,536,19,195,195,534,61,27,16,0,0,1052,0,0,0,10,5,0,3,0,0,25,5,85,169,780,296,306,194,49,18,1904,0,0,4,54,27,92,133,66,34,404,0,9,16,42,43,38,20,5,3,171,0,0,7,11,27,28,54,63,32,226,4,15,20,83,30,30,30,7,0,211,6,9,22,62,59,40,60,33,17,303,23,105,242,1318,409,452,457,234,108,3345,0,0,6,145,9,20,13,3,0,191,10,74,155,470,132,58,28,5,0,934,0,10,11,75,131,94,94,41,10,472,9,27,13,47,10,9,7,8,0,129
21205,0,0,0,3,0,7,25,25,9,59,0,3,17,86,33,66,43,27,23,299,0,0,8,31,4,8,11,4,0,69,0,6,86,129,8,4,3,0,0,236,0,0,14,14,11,9,27,40,23,136,11,86,152,227,128,123,99,33,16,880,0,0,0,9,4,9,16,10,5,52,0,34,45,165,22,17,8,0,0,292,0,0,5,4,10,4,3,0,0,25,3,37,81,477,123,130,81,20,3,968,0,3,0,61,19,77,88,46,41,341,0,0,4,0,3,6,4,0,0,12,0,0,7,17,18,32,51,59,32,218,12,84,208,214,137,101,85,25,3,872,0,30,54,129,107,67,67,23,12,492,10,144,381,1242,559,486,382,182,76,3461,0,17,20,258,76,51,52,3,0,476,3,17,48,228,82,37,26,10,6,446,0,0,3,27,33,36,40,24,19,174,8,63,55,78,25,22,19,9,0,281
21301,0,0,3,28,62,289,830,612,212,2036,0,3,0,27,10,20,24,5,9,101,0,48,166,520,90,31,16,5,3,875,0,9,132,290,6,7,4,0,0,454,0,3,0,0,0,9,17,23,8,64,30,190,245,494,138,115,44,12,7,1271,0,5,20,156,188,361,522,216,58,1511,16,85,43,324,31,17,16,4,0,540,0,0,3,13,8,3,0,0,0,25,5,103,233,1154,555,572,416,125,43,3206,0,0,0,39,55,103,146,83,59,492,0,27,66,116,93,54,19,11,4,396,0,4,0,11,9,19,37,29,16,128,0,5,10,55,21,18,10,7,0,131,0,7,9,39,14,15,10,6,0,100,9,17,64,270,105,103,72,26,8,673,0,4,6,56,12,6,6,0,0,90,4,6,28,203,87,46,14,4,4,396,0,3,6,74,81,81,53,29,6,325,3,8,19,33,19,9,6,0,0,93
