SA2_CODE_2021,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1or2_st_bl_NofB_0_ib,Flt_at_In_1or2_s_b_NofB_1,Flt_at_In_1or2_s_b_NofB_2,Flt_at_In_1or2_s_b_NofB_3,Flt_at_In_1or2_s_b_NofB_4,Flt_at_In_1or2_s_b_NofB_5,Flt_at_In_1or2_s_b_NoB_6_m,Flt_at_In_1or2_s_b_NoB_NS,Flt_at_In_1or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4to8_s_b_NofB_0_ib,Flt_apt_4to8_s_b_NofB_1,Flt_apt_4to8_s_b_NofB_2,Flt_apt_4to8_s_b_NofB_3,Flt_apt_4to8_s_b_NofB_4,Flt_apt_4to8_s_b_NofB_5,Flt_apt_4to8_s_b_NofB_6_m,Flt_apt_4to8_s_b_NofB_NS,Flt_apt_4to8_s_b_Total,Flt_apt_9_or_m_s_b_NofB_0_ib,Flt_apt_9_or_m_s_b_NofB_1,Flt_apt_9_or_m_s_b_NofB_2,Flt_apt_9_or_m_s_b_NofB_3,Flt_apt_9_or_m_s_b_NofB_4,Flt_apt_9_or_m_s_b_NofB_5,Flt_apt_9_or_m_s_b_NofB_6_m,Flt_apt_9_or_m_s_b_NofB_NS,Flt_apt_9_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
210031439,0,0,9,344,320,61,3,4,751,0,0,122,12,0,0,0,0,133,0,0,18,151,16,0,0,0,183,0,0,139,158,16,0,0,0,317,0,0,13,12,0,0,0,0,24,0,8,24,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,37,12,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,189,518,340,63,3,5,1122
210031440,5,9,190,1045,359,51,10,23,1692,0,37,126,67,3,0,0,4,241,0,0,175,166,20,0,0,4,372,0,36,305,232,28,0,0,8,608,0,0,11,7,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,7,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,506,1282,385,50,10,30,2319
210031535,4,73,653,2021,565,96,23,65,3493,0,50,353,138,7,0,0,15,565,0,15,644,498,59,0,0,14,1233,0,69,994,638,62,5,0,27,1795,0,38,8,4,0,0,0,4,53,0,12,0,0,0,0,0,0,12,0,6,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,58,11,4,0,0,0,3,73,0,0,5,4,0,0,0,0,4,0,3,0,3,0,0,0,0,7,7,199,1664,2670,627,102,20,92,5377
210031536,0,10,142,954,314,56,10,23,1504,0,9,74,47,10,0,0,3,148,3,8,418,396,53,0,0,5,881,3,17,494,446,65,3,0,11,1025,0,41,430,94,6,0,0,9,584,0,0,48,3,0,0,0,5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,43,474,99,6,0,0,11,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,66,1117,1499,382,59,10,38,3180
210031537,3,9,175,837,454,102,14,17,1606,0,9,320,116,11,0,0,0,458,0,0,374,350,49,0,0,8,786,0,6,695,474,64,4,0,14,1249,0,30,67,12,0,0,0,6,113,0,7,24,0,0,0,0,0,30,4,12,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45,99,12,0,0,0,6,160,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,62,966,1317,518,101,14,38,3024
210031538,7,23,513,1725,810,141,24,34,3284,5,99,1012,307,5,0,0,18,1442,5,13,888,805,89,5,0,35,1840,7,114,1896,1117,101,5,0,52,3281,0,28,57,11,0,0,0,0,98,0,4,47,6,0,0,0,0,56,0,0,54,0,0,0,0,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,32,160,21,0,0,0,6,218,0,0,14,7,0,0,0,0,24,0,0,0,0,0,0,0,0,3,8,173,2579,2861,911,147,27,89,6806
210041240,0,11,86,2033,2002,354,67,42,4601,0,0,15,10,0,0,0,0,32,0,0,4,9,0,0,0,0,10,0,0,18,21,0,0,0,0,39,0,0,0,10,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,9,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,113,2059,2005,354,67,44,4658
210041539,6,6,59,812,814,50,13,23,1783,0,0,13,110,21,0,0,0,143,0,0,0,6,0,0,0,0,10,0,0,9,113,21,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,71,925,840,49,13,28,1933
210041540,3,21,188,1827,1974,279,32,32,4364,4,24,223,93,0,0,0,4,349,0,0,34,118,12,0,0,0,163,4,24,257,213,13,0,0,3,516,8,74,494,250,13,0,0,18,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,74,494,250,10,0,0,18,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,116,939,2296,2002,275,31,59,5741
210041541,0,4,101,1894,1515,220,32,40,3807,0,0,10,10,0,0,0,0,21,0,0,6,0,0,0,0,0,6,0,0,17,10,0,0,0,0,27,0,3,74,82,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,71,82,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,188,1983,1520,218,32,39,3999
210051242,5,52,426,1997,385,73,25,76,3030,4,81,109,59,5,0,0,10,255,0,8,334,188,21,5,0,5,564,4,87,437,249,32,5,0,12,822,3,17,169,212,10,3,0,8,429,0,0,0,0,0,0,0,0,0,13,11,19,14,0,0,0,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,31,193,227,10,3,0,13,493,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,13,25,170,1054,2478,424,78,24,105,4357
210051243,9,47,147,3099,633,124,28,109,4181,0,15,88,26,4,0,0,3,131,0,0,47,48,13,0,0,4,115,0,17,132,76,16,0,0,3,248,0,47,126,144,12,3,0,7,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,54,126,144,12,3,0,7,345,7,87,12,0,0,0,0,7,106,0,0,0,4,0,0,0,0,9,19,205,412,3321,656,132,28,124,4892
210051245,3,50,150,3332,1860,295,49,77,5810,0,41,122,138,3,0,0,8,322,0,16,88,207,37,10,0,0,354,0,57,212,345,44,10,0,12,677,0,3,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,8,12,0,0,0,0,0,20,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,120,369,3671,1900,303,50,95,6512
210051246,9,21,65,1600,3788,725,111,89,6400,0,0,16,61,25,4,0,3,111,0,3,17,51,20,0,4,0,89,0,5,33,105,40,4,4,3,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,9,28,102,1706,3835,731,111,90,6610
210051247,6,19,104,2468,673,112,24,99,3500,0,7,105,392,25,5,0,12,541,0,0,48,93,5,0,0,8,157,0,7,156,491,29,3,0,18,704,0,0,12,23,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,12,21,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,6,36,279,2985,703,117,24,122,4256
210051248,0,0,0,7,8,6,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,0,0,23
210051250,6,10,62,1167,335,42,3,24,1651,0,43,557,361,23,0,0,12,994,0,3,34,56,13,0,0,0,102,0,41,586,415,31,0,0,12,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,644,1584,370,42,3,40,2745
210051441,3,10,80,1494,683,82,9,37,2394,0,0,14,31,4,0,0,3,54,0,0,22,25,5,0,0,0,46,0,0,38,54,4,0,0,3,102,0,0,28,52,7,0,0,5,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,52,6,0,0,5,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,142,1605,698,81,9,44,2595
210051442,0,7,85,1228,1519,230,29,40,3152,0,0,5,18,0,0,0,0,23,0,0,216,74,4,0,0,3,300,0,0,221,90,3,0,0,3,324,0,0,33,6,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,34,6,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,346,1322,1526,235,29,48,3518
210051443,8,15,126,2340,2624,434,48,84,5682,0,3,94,147,35,0,0,8,290,0,0,53,92,25,0,0,0,170,0,7,154,236,55,0,0,10,466,0,0,7,15,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,11,15,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,7,5,25,297,2598,2688,435,46,93,6189
210051445,0,5,76,1610,4312,472,64,92,6633,0,0,3,44,28,0,0,0,80,0,0,0,36,4,0,0,0,38,0,0,3,82,31,4,0,4,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,81,1693,4344,476,64,94,6767
210051542,0,0,55,996,1387,87,8,39,2575,0,0,4,42,28,0,0,0,76,0,0,95,22,9,0,0,4,127,0,0,94,69,36,4,0,4,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,147,1065,1421,89,8,45,2791
210051543,0,19,265,1068,1455,159,18,47,3030,0,5,134,113,57,0,0,8,318,0,11,120,237,17,0,0,16,398,0,11,251,350,73,4,0,25,715,0,0,15,12,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,19,0,0,0,0,47,0,0,0,4,0,0,0,0,4,0,6,0,3,0,0,0,0,4,0,37,538,1439,1529,159,18,71,3792
210051544,0,9,41,1165,845,213,25,35,2338,0,0,27,151,32,5,0,3,209,0,0,0,36,7,0,0,3,45,0,0,27,181,35,5,0,6,254,0,0,20,12,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,8,37,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,8,53,10,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,120,1360,883,212,25,38,2673
210051545,4,12,126,1167,1642,261,33,73,3314,0,0,11,74,38,4,3,9,135,0,3,6,144,33,6,0,4,186,0,3,18,213,69,7,3,12,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,143,1385,1712,271,37,79,3643
211011251,5,26,339,1768,748,141,34,46,3102,5,57,340,384,151,17,4,15,978,0,9,182,148,22,0,0,0,364,5,68,525,532,171,20,3,14,1343,0,80,209,102,0,0,6,9,396,0,4,73,7,0,0,0,0,93,0,20,24,0,0,0,0,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,99,304,108,0,0,6,9,532,0,0,3,0,0,0,0,0,7,0,3,0,3,0,0,0,0,7,8,196,1173,2407,923,159,38,69,4985
211011254,4,17,223,2457,1810,409,47,45,5007,0,4,159,186,46,0,0,0,402,0,0,47,281,61,10,4,0,403,0,7,208,466,105,10,4,0,800,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,4,0,0,0,12,0,5,7,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,14,4,31,436,2928,1914,418,49,43,5829
211011255,0,8,16,573,1048,316,61,13,2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,580,1052,316,61,13,2036
211011256,4,13,145,2261,2032,415,52,30,4947,0,9,157,20,0,0,0,4,192,0,5,114,42,6,0,0,0,174,0,9,276,65,6,0,0,4,362,0,0,0,0,0,0,0,0,0,0,15,41,0,0,0,0,0,51,0,7,26,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,65,0,0,0,0,0,86,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,42,483,2331,2041,412,52,39,5399
211011257,0,0,51,853,1156,216,23,22,2329,0,3,154,56,7,0,0,5,227,0,0,0,56,9,0,0,0,64,0,3,154,120,14,0,0,5,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,204,970,1172,216,23,28,2623
211011258,0,6,57,1055,1719,329,37,27,3234,0,7,54,48,0,0,0,3,118,0,0,0,36,17,0,0,0,47,0,7,54,82,17,0,0,3,166,0,0,6,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,115,1152,1737,329,37,30,3411
211011259,0,12,130,1875,1923,401,59,39,4450,0,26,163,3,0,0,0,5,202,0,0,89,167,22,0,0,0,281,0,32,252,174,20,0,0,8,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,384,2052,1948,403,59,51,4937
211011260,5,6,147,1801,2203,610,120,35,4928,0,120,410,112,91,10,0,38,775,0,0,42,158,92,36,6,3,334,0,120,445,266,188,42,6,34,1111,4,22,0,0,3,0,0,6,37,0,0,0,0,0,0,0,0,0,0,30,90,11,0,0,0,0,129,0,79,85,3,0,0,0,0,170,0,0,0,0,0,4,0,0,3,9,130,176,19,3,4,0,8,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,262,771,2087,2389,660,128,77,6381
211011446,8,50,740,3730,1626,310,65,80,6604,3,62,841,529,41,6,3,18,1503,0,12,383,353,81,0,0,5,838,3,65,1219,887,126,6,3,22,2335,3,39,66,29,0,0,0,3,139,0,47,92,4,0,0,0,6,150,0,6,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,13,3,96,174,30,0,0,0,9,319,0,0,0,0,0,0,0,0,5,0,0,6,6,0,0,0,0,4,15,216,2133,4655,1750,316,66,114,9271
211011447,0,67,673,2421,1197,257,48,46,4703,0,55,344,84,11,0,0,11,505,0,9,42,95,12,0,0,0,169,0,64,390,182,24,0,0,7,671,0,9,41,22,0,0,0,0,69,0,22,42,4,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,7,0,36,88,23,0,0,0,0,155,0,0,16,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,166,1166,2626,1228,259,48,53,5550
211011448,4,30,322,2658,1581,359,57,59,5076,0,18,47,29,11,0,0,0,104,0,0,50,175,12,0,0,0,245,0,18,105,203,18,0,0,0,342,0,3,8,0,0,0,0,0,13,0,5,8,5,0,0,0,0,17,0,4,24,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,8,43,12,0,0,0,0,69,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,4,61,469,2874,1602,362,61,60,5497
211011449,3,18,104,730,476,104,17,16,1458,0,0,8,14,5,0,0,0,26,0,0,0,12,0,0,0,0,20,0,0,13,31,4,3,0,0,47,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,14,113,763,484,110,17,16,1512
211021261,5,15,224,1571,2167,724,152,38,4889,0,47,200,50,7,0,0,9,313,0,0,8,49,40,3,0,0,104,0,47,208,96,46,4,0,9,416,0,9,39,26,10,0,0,0,83,0,7,24,7,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,16,65,29,12,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,76,502,1711,2223,729,151,48,5441
211021262,0,13,140,885,1436,544,141,13,3174,0,9,0,3,0,0,0,0,13,0,0,5,0,0,0,0,0,5,0,9,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,6,7,0,0,0,0,5,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,3,24,147,892,1436,549,139,13,3201
211031263,0,20,464,1747,1104,199,28,43,3615,0,20,293,110,48,14,3,15,500,0,3,87,63,5,0,0,0,154,0,23,377,171,49,14,3,16,652,0,0,33,20,0,0,0,5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,35,20,0,0,0,5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,42,886,1935,1156,213,29,56,4331
211031265,0,22,297,2337,2637,531,69,39,5928,0,25,51,41,0,0,0,0,123,0,0,8,38,9,0,0,0,49,0,25,60,77,10,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,47,356,2415,2652,530,69,38,6114
211031266,7,71,1483,2578,1244,232,39,62,5714,15,118,262,38,8,0,0,26,471,0,24,120,131,32,0,0,9,317,15,135,386,171,44,4,3,38,786,0,11,78,7,3,0,0,0,100,0,42,255,17,0,0,0,0,326,0,74,267,72,0,0,0,9,419,0,12,55,5,0,0,0,4,74,0,0,0,0,0,0,0,0,3,0,142,659,103,3,0,0,13,920,0,0,4,3,0,0,0,0,3,0,3,4,5,0,0,0,0,17,26,354,2533,2855,1296,233,45,109,7434
211031267,3,57,1409,3342,1871,407,56,52,7207,0,43,216,37,0,0,0,0,306,0,6,61,104,24,0,0,0,195,0,46,272,144,26,0,0,4,496,0,3,26,13,0,0,0,0,49,0,4,19,0,0,0,0,0,21,0,15,32,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,25,75,21,0,0,0,0,118,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,7,122,1772,3510,1896,412,56,60,7828
211031268,0,18,222,1281,1426,252,43,30,3266,0,0,0,8,0,0,0,0,9,0,0,9,6,9,0,0,0,23,0,0,11,12,9,0,0,0,30,0,0,0,18,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,228,1319,1437,249,43,29,3330
211031450,5,66,1013,2648,945,170,29,44,4920,0,74,506,254,23,0,0,7,869,0,0,115,206,20,3,0,0,341,0,69,617,465,39,4,0,7,1214,0,0,57,28,0,0,0,0,88,0,27,203,20,0,0,0,0,247,0,18,87,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,46,348,46,5,0,0,4,450,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,12,184,1986,3163,989,174,37,62,6597
211031451,3,47,997,2322,1318,267,31,46,5032,0,10,89,25,0,0,0,0,123,0,4,30,75,16,0,0,0,128,0,13,114,107,21,0,0,0,252,0,26,60,16,0,0,0,0,103,0,0,12,7,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,21,73,22,4,0,0,0,124,0,0,0,3,0,0,0,0,0,0,3,0,6,0,0,0,0,4,3,81,1180,2462,1340,269,31,47,5418
211031452,0,19,112,987,458,71,14,10,1666,0,3,13,70,22,4,5,0,116,0,0,5,13,0,0,0,0,23,0,3,21,86,22,4,5,0,134,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,132,1079,482,75,12,10,1811
