SAL_CODE_2021,P_EducTrain_GD_GC,P_EducTrain_BD,P_EducTrain_AdD_D,P_EducTrain_Cert,P_EducTrain_ID_NS,P_EducTrain_ToT,P_HealthCareSocA_PD,P_HealthCareSocA_GD_GC,P_HealthCareSocA_BD,P_HealthCareSocA_AdD_D,P_HealthCareSocA_Cert,P_HealthCareSocA_ID_NS,P_HealthCareSocA_ToT,P_ArtRecServ_PD,P_ArtRecServ_GD_GC,P_ArtRecServ_BD,P_ArtRecServ_AdD_D,P_ArtRecServ_Cert,P_ArtRecServ_ID_NS,P_ArtRecServ_ToT,P_OthServ_PD,P_OthServ_GD_GC,P_OthServ_BD,P_OthServ_AdD_D,P_OthServ_Cert,P_OthServ_ID_NS,P_OthServ_ToT,P_ID_NS_PD,P_ID_NS_GD_GC,P_ID_NS_BD,P_ID_NS_AdD_D,P_ID_NS_Cert,P_ID_NS_ID_NS,P_ID_NS_ToT,P_ToT_PD,P_ToT_GD_GC,P_ToT_BD,P_ToT_AdD_D,P_ToT_Cert,P_ToT_ID_NS,P_ToT_ToT
SAL22691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,6,3,6,5,18
SAL22692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
SAL22693,0,0,0,0,0,4,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,5,11,4,23,4,53
SAL22694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL22695,0,7,0,0,4,15,0,0,11,4,11,0,22,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,5,13,0,15,4,4,29,28,109,4,183
SAL22696,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,15
SAL22697,13,24,9,13,0,64,7,9,35,34,71,10,169,0,0,0,0,5,0,6,0,0,9,0,21,0,32,0,0,0,0,11,5,19,20,25,106,95,320,34,594
SAL22698,121,386,112,164,16,966,154,117,442,259,303,42,1316,0,0,23,18,36,0,82,11,11,29,52,189,6,290,3,3,29,24,81,33,177,505,356,1667,1117,2645,217,6509
SAL22699,0,3,0,4,0,12,3,5,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,9,5,24,20,30,0,89
SAL22700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,17
SAL22701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,16,0,25
SAL22702,36,117,36,20,3,273,82,36,162,68,43,12,403,4,3,9,8,4,0,30,0,5,16,17,31,5,82,8,0,34,17,11,0,69,305,146,818,363,491,48,2167
SAL22703,5,11,7,9,0,33,13,8,17,7,5,3,44,0,0,0,0,0,0,4,0,0,0,0,3,0,4,3,0,0,0,4,0,9,46,10,101,52,66,6,275
SAL22704,38,135,27,25,8,301,45,35,112,57,39,7,295,0,4,18,5,7,0,32,0,8,11,22,35,0,72,5,5,23,11,24,12,76,229,139,665,330,535,54,1966
SAL22705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,3,20
SAL22706,0,0,3,0,0,4,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,9,21,0,48
SAL22707,4,10,0,8,0,26,0,5,14,10,16,3,39,0,0,0,0,3,0,3,0,0,0,3,11,0,11,0,0,0,0,5,3,9,10,12,39,32,124,15,227
SAL22708,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL22709,0,3,0,3,0,12,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,11,34,9,68
SAL22710,160,557,134,208,20,1288,291,228,841,454,659,62,2531,8,3,33,26,54,3,126,8,4,37,58,251,11,364,7,6,36,36,147,46,279,738,557,2661,1635,4041,302,9935
SAL22711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,0,18
SAL22712,5,0,0,0,0,7,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,13,4,30
SAL22713,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,8,0,28
SAL22714,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,14
SAL22715,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,0,8
SAL22716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,4,5,3,0,12
SAL22717,0,3,0,0,0,3,0,0,0,4,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,7,14,34,0,51
SAL22718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,8
SAL22719,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,3,3,3,9,16,0,28
SAL22720,11,32,7,8,3,81,44,19,62,26,14,5,162,0,0,8,0,0,0,9,3,0,12,6,13,0,31,0,0,17,12,9,3,49,151,62,385,154,172,27,946
SAL22721,34,113,28,34,5,277,65,42,141,68,80,13,404,3,5,16,7,7,0,34,8,3,16,10,30,0,74,6,0,16,10,19,7,58,287,126,739,323,551,54,2082
SAL22722,26,75,21,18,4,190,47,29,93,45,36,9,254,0,0,15,0,6,0,25,0,0,11,9,37,0,59,9,0,15,5,12,3,46,195,96,490,231,377,31,1419
SAL22723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,11,0,26
SAL22724,0,4,6,0,0,11,0,5,0,4,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,5,0,8,15,17,46,3,91
SAL22725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22726,0,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,4,18,3,44
SAL22727,11,40,6,19,0,98,10,11,45,25,21,3,124,0,0,7,0,4,0,13,0,0,0,4,27,0,33,0,0,5,4,9,0,22,55,42,209,131,296,13,741
SAL22728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SAL22729,0,0,3,0,0,4,3,0,4,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,4,3,0,12,11,54,4,86
SAL22730,29,107,30,36,0,251,40,46,139,61,69,3,363,4,0,9,4,12,0,16,3,0,15,19,39,0,67,4,0,16,11,10,7,50,236,99,553,291,556,35,1764
SAL22731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SAL22732,0,0,5,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,5,0,13
SAL22733,4,4,0,3,0,18,0,0,5,15,13,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,28,27,83,15,164
SAL22734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,8
SAL22735,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,5
SAL22736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL22737,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,14,0,27
SAL22738,0,0,0,0,0,5,0,4,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,12,8,19,4,45
SAL22739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8
SAL22740,20,32,10,13,0,97,19,16,65,47,63,3,208,0,0,0,0,3,0,8,3,0,3,8,25,0,35,0,0,7,7,22,14,50,155,47,302,244,423,41,1227
SAL22741,0,4,0,0,0,7,0,0,4,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,26,3,53
SAL22742,0,10,0,0,0,10,0,0,3,0,0,0,8,0,0,0,0,0,0,3,0,0,0,3,3,0,7,0,0,0,0,6,0,3,6,3,18,8,24,0,61
SAL22743,0,3,0,0,0,5,0,0,4,3,4,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,16,15,50,3,91
SAL22744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,8,6,30
SAL22745,19,99,27,60,6,237,23,31,135,105,189,6,489,5,0,9,8,13,0,37,4,0,8,18,62,0,96,3,0,12,23,47,15,104,110,86,453,367,1166,86,2272
SAL22746,0,0,0,0,0,0,0,4,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,4,7,7,16,0,33
SAL22747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,16
SAL22749,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11
SAL22750,204,618,238,220,28,1652,236,155,820,486,605,56,2364,16,11,86,57,81,0,246,40,11,77,113,360,17,606,65,13,126,85,268,103,656,1823,688,4306,2737,5486,514,15562
SAL22751,3,29,15,12,0,69,19,3,37,21,12,9,98,4,0,5,3,0,0,12,0,0,6,4,23,0,33,0,0,8,5,13,9,35,66,19,188,152,250,34,709
SAL22752,0,0,4,5,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,4,12,0,26
SAL22753,0,14,4,5,0,27,0,6,7,8,19,0,38,0,0,0,0,6,0,4,0,0,0,0,12,0,23,0,0,3,3,13,0,22,14,12,39,46,179,12,298
SAL22754,0,3,0,0,0,7,3,4,4,6,11,0,25,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,9,0,11,7,5,18,19,60,0,110
SAL22755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,20,3,35
SAL22756,92,233,44,31,6,631,186,78,296,93,82,12,749,10,8,48,20,26,0,113,21,9,59,30,52,6,170,21,3,62,30,35,13,172,1023,364,2062,691,794,102,5030
SAL22757,32,133,20,10,6,387,164,37,190,45,35,7,478,17,4,49,11,15,0,92,15,0,39,26,26,6,110,37,5,80,20,12,21,182,1183,213,2093,466,391,119,4449
SAL22758,72,176,88,125,6,520,70,90,262,213,327,21,983,0,0,3,0,14,0,18,0,0,8,34,139,0,187,5,0,7,17,64,19,115,176,221,859,815,2256,110,4433
SAL22759,0,0,0,0,0,3,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,5,7,28,0,41
SAL22760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9
SAL22761,31,96,28,40,5,232,20,14,74,52,67,15,254,0,0,8,5,5,0,22,7,3,9,11,46,3,74,5,0,9,10,21,8,56,143,75,480,382,712,72,1865
SAL22762,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,7,3,21
SAL22763,0,0,3,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,5,0,0,0,0,0,0,4,5,5,7,10,19,0,44
SAL22764,0,6,4,0,0,11,0,0,11,5,3,3,31,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,3,3,3,7,5,32,28,79,11,162
SAL22765,0,5,0,0,0,7,3,0,12,7,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,12,8,32,15,19,0,87
SAL22766,83,327,58,49,4,785,206,75,476,144,120,30,1054,11,0,20,12,20,0,66,25,6,68,58,88,0,242,71,4,98,41,51,29,295,1395,340,2864,973,1063,188,6830
SAL22767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL22768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6
SAL22769,11,45,10,17,0,86,38,22,117,64,74,9,317,0,0,0,5,9,0,12,0,3,6,13,38,4,57,4,0,8,9,18,7,38,80,54,298,199,479,36,1145
SAL22770,0,4,0,0,0,14,0,5,8,4,6,0,13,0,0,0,0,4,0,5,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,6,33,24,49,0,118
SAL22771,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8
SAL22772,0,0,3,0,0,8,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,5,6,11,24,28,3,80
SAL22773,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,14
SAL22774,10,15,10,18,0,61,9,3,49,46,103,11,222,0,0,0,0,7,0,15,0,0,8,4,20,0,31,5,0,5,6,22,11,37,70,28,169,143,436,46,885
SAL22775,33,89,32,38,4,217,23,18,90,89,88,9,320,0,4,3,5,11,0,23,3,0,8,18,66,6,98,0,0,6,6,52,14,82,90,71,334,344,966,53,1864
SAL22776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,9
SAL22777,0,6,0,0,0,8,0,4,0,5,3,0,20,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,5,0,11,4,6,18,27,58,6,123
SAL22778,0,3,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,16,0,36
SAL22779,0,3,0,0,0,3,0,5,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,9,13,0,36
SAL22780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,10
SAL22781,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,8,0,32
SAL22782,0,0,0,0,0,0,3,5,3,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,13,8,25,5,57
SAL22783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,16
SAL22784,0,0,5,0,0,8,0,0,3,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,7,0,7,10,20,0,48
SAL22785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9
SAL22786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9
SAL22787,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,26
SAL22788,3,0,0,0,0,8,0,4,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,29,21,49,10,108
SAL22789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,16
SAL22790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SAL22791,26,110,21,11,9,271,127,29,205,61,52,9,491,8,0,18,8,9,0,44,15,3,22,21,23,3,83,53,4,73,27,27,22,199,1116,152,1634,531,519,110,4058
SAL22792,113,332,52,37,12,753,173,67,334,87,64,13,737,19,9,52,21,16,5,118,28,9,47,25,65,7,179,24,3,72,23,27,9,168,1043,436,2434,812,887,105,5723
SAL22793,11,27,14,7,0,70,24,8,25,13,6,3,76,4,0,6,4,5,0,19,0,0,4,0,12,0,23,5,0,7,0,4,3,28,97,43,237,118,141,20,659
SAL22794,3,7,5,4,0,23,8,0,13,5,6,6,31,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,3,0,7,9,9,48,32,95,8,203
SAL22795,0,0,0,6,0,7,0,0,4,3,0,0,13,0,0,0,0,0,0,3,0,0,0,0,4,0,10,0,0,0,0,4,0,8,3,9,18,17,37,0,90
SAL22796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,10
SAL22797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,16,3,27
SAL22798,0,3,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,6,9,4,16,0,35
SAL22799,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,3,3,0,0,0,7,13,3,31
SAL22800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,8
SAL22801,5,10,0,0,0,17,0,0,0,7,4,0,15,0,0,5,0,0,0,5,0,0,0,0,7,0,3,0,0,0,3,0,0,3,0,3,28,20,61,0,117
SAL22802,13,27,22,14,0,78,9,10,51,29,49,8,157,0,0,5,4,7,0,10,0,0,0,8,17,0,24,4,0,3,8,17,5,28,36,33,169,158,362,27,783
SAL22803,0,4,0,0,0,6,0,0,4,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,20,6,39,3,69
SAL22804,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,21,5,40
SAL22805,31,146,28,12,0,338,124,48,259,68,44,7,542,14,7,62,18,20,6,124,10,0,36,15,33,4,104,24,3,82,15,21,21,162,682,197,2020,517,490,89,3990
SAL22806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,12
SAL22808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
SAL22809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SAL22811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
SAL22812,4,0,0,0,0,5,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,6,9,8,15,5,41
SAL22813,0,5,4,5,0,17,3,0,16,11,5,0,39,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,6,0,9,5,0,36,31,91,8,176
SAL22814,15,81,26,24,0,165,29,25,123,50,83,9,317,0,0,3,4,8,0,7,0,0,4,8,38,0,49,0,0,4,7,15,13,38,95,53,355,220,555,39,1315
SAL22815,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,19,0,35
SAL22816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL22817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8
SAL22818,0,10,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,5,0,5,0,0,14,9,22,4,53
SAL22819,95,247,114,142,5,706,130,103,457,273,461,30,1459,8,5,6,6,23,0,46,8,4,26,40,189,10,276,6,11,34,29,133,23,232,396,308,1348,1145,2987,194,6378
SAL22820,91,236,87,69,11,678,295,93,735,379,284,50,1836,7,5,34,19,19,4,79,28,6,50,59,127,12,280,51,9,98,75,100,51,378,1467,315,2742,1701,1874,298,8397
SAL22821,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,10
SAL22822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,15
SAL22823,0,0,0,0,4,8,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,8,11,32,4,65
SAL22824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,4,5,8
SAL22825,18,69,24,19,5,153,22,14,86,35,31,10,204,0,0,12,0,5,0,20,0,4,8,7,33,0,51,4,0,17,11,24,3,67,102,71,498,246,532,34,1482
SAL22826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,17
SAL22827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22829,19,36,17,15,0,98,16,13,84,48,98,11,272,0,0,4,3,10,0,17,0,6,7,7,44,3,62,0,0,5,5,29,7,44,56,49,216,177,568,55,1122
SAL22830,0,0,0,0,0,3,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,17,15,4,40
SAL22831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,11,0,14
SAL22832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,12,5,19
SAL22833,45,120,21,40,4,326,82,51,144,55,59,10,404,9,4,18,9,6,0,51,3,0,20,12,24,0,62,9,6,17,6,23,5,60,409,203,845,354,547,58,2412
SAL22834,3,8,0,0,0,15,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,8,16,5,34,11,41,0,113
SAL22835,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,5,3,18,0,24
SAL22836,0,16,0,0,0,21,5,6,7,4,9,0,31,0,0,4,0,0,0,3,0,0,4,0,3,0,7,0,0,0,0,0,0,0,10,8,56,25,66,3,179
SAL22837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,11
SAL22838,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,6,0,18
SAL22839,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,19,0,34
SAL22840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,14
SAL22841,0,5,0,0,0,13,0,0,0,3,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,15,19,47,6,104
SAL22842,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,12,17,0,29
