POW_SA2_CODE_2021,Ad_Dip_300_399_Mng,Ad_Dip_300_399_Pro,Ad_Dip_300_399_TecTW,Ad_Dip_300_399_CoPSW,Ad_Dip_300_399_ClAW,Ad_Dip_300_399_SWks,Ad_Dip_300_399_MaOpDv,Ad_Dip_300_399_Lab,Ad_Dip_300_399_IDNS,Ad_Dip_300_399_Tot,Ad_Dip_400_499_Mng,Ad_Dip_400_499_Pro,Ad_Dip_400_499_TecTW,Ad_Dip_400_499_CoPSW,Ad_Dip_400_499_ClAW,Ad_Dip_400_499_SWks,Ad_Dip_400_499_MaOpDv,Ad_Dip_400_499_Lab,Ad_Dip_400_499_IDNS,Ad_Dip_400_499_Tot,Ad_Dip_500_649_Mng,Ad_Dip_500_649_Pro,Ad_Dip_500_649_TecTW,Ad_Dip_500_649_CoPSW,Ad_Dip_500_649_ClAW,Ad_Dip_500_649_SWks,Ad_Dip_500_649_MaOpDv,Ad_Dip_500_649_Lab,Ad_Dip_500_649_IDNS,Ad_Dip_500_649_Tot,Ad_Dip_650_799_Mng,Ad_Dip_650_799_Pro,Ad_Dip_650_799_TecTW,Ad_Dip_650_799_CoPSW,Ad_Dip_650_799_ClAW,Ad_Dip_650_799_SWks,Ad_Dip_650_799_MaOpDv,Ad_Dip_650_799_Lab,Ad_Dip_650_799_IDNS,Ad_Dip_650_799_Tot,Ad_Dip_800_999_Mng,Ad_Dip_800_999_Pro,Ad_Dip_800_999_TecTW,Ad_Dip_800_999_CoPSW,Ad_Dip_800_999_ClAW,Ad_Dip_800_999_SWks,Ad_Dip_800_999_MaOpDv,Ad_Dip_800_999_Lab,Ad_Dip_800_999_IDNS,Ad_Dip_800_999_Tot,Ad_Dip_1000_1249_Mng,Ad_Dip_1000_1249_Pro,Ad_Dip_1000_1249_TecTW,Ad_Dip_1000_1249_CoPSW,Ad_Dip_1000_1249_ClAW,Ad_Dip_1000_1249_SWks,Ad_Dip_1000_1249_MaOpDv,Ad_Dip_1000_1249_Lab,Ad_Dip_1000_1249_IDNS,Ad_Dip_1000_1249_Tot,Ad_Dip_1250_1499_Mng,Ad_Dip_1250_1499_Pro,Ad_Dip_1250_1499_TecTW,Ad_Dip_1250_1499_CoPSW,Ad_Dip_1250_1499_ClAW,Ad_Dip_1250_1499_SWks,Ad_Dip_1250_1499_MaOpDv,Ad_Dip_1250_1499_Lab,Ad_Dip_1250_1499_IDNS,Ad_Dip_1250_1499_Tot,Ad_Dip_1500_1749_Mng,Ad_Dip_1500_1749_Pro,Ad_Dip_1500_1749_TecTW,Ad_Dip_1500_1749_CoPSW,Ad_Dip_1500_1749_ClAW,Ad_Dip_1500_1749_SWks,Ad_Dip_1500_1749_MaOpDv,Ad_Dip_1500_1749_Lab,Ad_Dip_1500_1749_IDNS,Ad_Dip_1500_1749_Tot,Ad_Dip_1750_1999_Mng,Ad_Dip_1750_1999_Pro,Ad_Dip_1750_1999_TecTW,Ad_Dip_1750_1999_CoPSW,Ad_Dip_1750_1999_ClAW,Ad_Dip_1750_1999_SWks,Ad_Dip_1750_1999_MaOpDv,Ad_Dip_1750_1999_Lab,Ad_Dip_1750_1999_IDNS,Ad_Dip_1750_1999_Tot,Ad_Dip_2000_2999_Mng,Ad_Dip_2000_2999_Pro,Ad_Dip_2000_2999_TecTW,Ad_Dip_2000_2999_CoPSW,Ad_Dip_2000_2999_ClAW,Ad_Dip_2000_2999_SWks,Ad_Dip_2000_2999_MaOpDv,Ad_Dip_2000_2999_Lab,Ad_Dip_2000_2999_IDNS,Ad_Dip_2000_2999_Tot,Ad_Dip_3000_3499_Mng,Ad_Dip_3000_3499_Pro,Ad_Dip_3000_3499_TecTW,Ad_Dip_3000_3499_CoPSW,Ad_Dip_3000_3499_ClAW,Ad_Dip_3000_3499_SWks,Ad_Dip_3000_3499_MaOpDv,Ad_Dip_3000_3499_Lab,Ad_Dip_3000_3499_IDNS,Ad_Dip_3000_3499_Tot,Ad_Dip_3500mo_Mng,Ad_Dip_3500mo_Pro,Ad_Dip_3500mo_TecTW,Ad_Dip_3500mo_CoPSW,Ad_Dip_3500mo_ClAW,Ad_Dip_3500mo_SWks,Ad_Dip_3500mo_MaOpDv,Ad_Dip_3500mo_Lab,Ad_Dip_3500mo_IDNS,Ad_Dip_3500mo_Tot,Ad_Dip_PINS_Mng,Ad_Dip_PINS_Pro,Ad_Dip_PINS_TecTW,Ad_Dip_PINS_CoPSW,Ad_Dip_PINS_ClAW,Ad_Dip_PINS_SWks,Ad_Dip_PINS_MaOpDv,Ad_Dip_PINS_Lab,Ad_Dip_PINS_IDNS,Ad_Dip_PINS_Tot,Ad_Dip_Tot_Mng,Ad_Dip_Tot_Pro,Ad_Dip_Tot_TecTW,Ad_Dip_Tot_CoPSW,Ad_Dip_Tot_ClAW,Ad_Dip_Tot_SWks,Ad_Dip_Tot_MaOpDv,Ad_Dip_Tot_Lab,Ad_Dip_Tot_IDNS,Ad_Dip_Tot_Tot,CL_nfd_NNI_Mng,CL_nfd_NNI_Pro,CL_nfd_NNI_TecTW,CL_nfd_NNI_CoPSW,CL_nfd_NNI_ClAW,CL_nfd_NNI_SWks,CL_nfd_NNI_MaOpDv,CL_nfd_NNI_Lab,CL_nfd_NNI_IDNS,CL_nfd_NNI_Tot,CL_nfd_1_149_Mng,CL_nfd_1_149_Pro,CL_nfd_1_149_TecTW,CL_nfd_1_149_CoPSW,CL_nfd_1_149_ClAW,CL_nfd_1_149_SWks,CL_nfd_1_149_MaOpDv,CL_nfd_1_149_Lab,CL_nfd_1_149_IDNS,CL_nfd_1_149_Tot,CL_nfd_150_299_Mng,CL_nfd_150_299_Pro,CL_nfd_150_299_TecTW,CL_nfd_150_299_CoPSW,CL_nfd_150_299_ClAW,CL_nfd_150_299_SWks,CL_nfd_150_299_MaOpDv,CL_nfd_150_299_Lab,CL_nfd_150_299_IDNS,CL_nfd_150_299_Tot,CL_nfd_300_399_Mng,CL_nfd_300_399_Pro,CL_nfd_300_399_TecTW,CL_nfd_300_399_CoPSW,CL_nfd_300_399_ClAW,CL_nfd_300_399_SWks,CL_nfd_300_399_MaOpDv,CL_nfd_300_399_Lab,CL_nfd_300_399_IDNS,CL_nfd_300_399_Tot,CL_nfd_400_499_Mng,CL_nfd_400_499_Pro,CL_nfd_400_499_TecTW,CL_nfd_400_499_CoPSW,CL_nfd_400_499_ClAW,CL_nfd_400_499_SWks,CL_nfd_400_499_MaOpDv,CL_nfd_400_499_Lab,CL_nfd_400_499_IDNS,CL_nfd_400_499_Tot,CL_nfd_500_649_Mng,CL_nfd_500_649_Pro,CL_nfd_500_649_TecTW,CL_nfd_500_649_CoPSW,CL_nfd_500_649_ClAW,CL_nfd_500_649_SWks,CL_nfd_500_649_MaOpDv,CL_nfd_500_649_Lab,CL_nfd_500_649_IDNS,CL_nfd_500_649_Tot
201011001,0,0,0,0,0,3,0,5,0,11,0,5,0,4,10,0,0,0,0,21,3,0,0,12,5,0,0,0,0,22,4,0,0,18,4,9,4,0,0,40,8,6,8,20,14,7,6,0,0,73,14,6,11,20,13,6,0,0,0,77,8,13,7,16,8,0,0,3,0,62,13,9,7,9,8,3,0,3,0,47,9,6,8,3,6,3,0,0,0,32,21,11,0,0,5,9,0,0,0,45,6,0,5,0,0,0,0,3,0,9,6,6,0,0,0,4,0,0,0,9,0,0,3,0,0,0,0,0,0,0,86,63,51,116,66,37,16,25,6,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
201011002,3,4,4,16,8,16,0,4,0,55,3,13,6,37,20,14,0,6,0,101,9,23,6,45,31,7,3,9,0,132,15,25,23,86,60,21,3,10,0,246,18,48,35,114,88,25,3,13,0,345,34,106,54,136,119,28,3,3,3,487,29,89,26,87,67,16,0,4,6,312,39,89,15,49,46,14,0,3,0,257,41,68,11,42,36,4,0,0,4,207,58,85,17,73,25,9,3,0,3,266,18,6,0,4,10,3,0,0,0,44,15,23,3,0,4,9,0,0,0,55,0,0,0,0,0,0,0,0,0,3,285,593,203,694,498,178,25,57,26,2565,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,5,0,0,6,0,11,0,0,0,4,0,4,0,0,0,8,0,0,0,4,3,0,0,0,0,8,0,0,0,15,12,4,0,0,0,29
201011005,0,0,0,4,5,0,0,0,0,8,0,6,3,4,3,0,0,0,0,13,0,5,5,7,4,6,0,4,0,23,3,0,0,7,9,0,0,0,0,27,5,8,4,8,14,0,0,0,0,34,0,5,5,19,25,0,0,0,0,52,0,14,4,8,14,0,0,0,0,35,7,8,3,11,19,0,0,0,0,49,7,15,0,4,6,0,0,0,0,37,14,7,0,4,22,0,0,0,3,56,0,5,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,48,69,21,80,122,3,0,8,3,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201011006,0,0,0,6,7,3,0,0,0,16,0,3,3,7,3,5,0,0,0,18,0,0,0,12,6,5,0,5,0,35,0,6,0,16,8,0,3,5,0,41,4,3,11,20,20,6,4,3,0,73,7,3,15,26,8,0,9,4,0,75,10,11,10,8,7,0,3,8,0,58,16,7,3,4,4,0,0,3,0,41,6,4,4,5,3,0,0,0,0,21,8,0,4,10,3,0,0,0,0,28,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,64,33,56,127,75,41,23,29,5,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8
201011007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,11,3,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,8,8,7,0,0,7,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201011008,3,3,0,8,6,8,5,8,0,42,0,0,4,12,3,4,3,0,0,33,3,0,7,23,11,10,0,4,0,58,8,9,14,28,12,8,0,9,0,92,3,7,21,21,29,8,6,10,0,106,9,24,37,27,51,3,20,14,0,195,24,15,14,20,31,7,8,11,5,139,25,17,16,12,26,5,3,6,0,114,17,14,3,3,10,4,3,0,0,54,50,18,29,0,15,4,0,5,0,116,13,5,3,0,6,0,0,0,0,26,8,0,0,0,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,5,190,118,148,154,205,65,51,79,13,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,9,0,0,0,0,0,0,0,0,0,3,5,0,0,0,6,3,0,0,0,11
201011481,5,0,3,3,3,0,0,4,0,16,5,4,4,12,0,0,0,0,0,27,0,3,0,11,4,0,0,4,0,22,3,4,4,21,3,4,0,5,0,37,4,9,5,22,9,0,3,3,0,51,6,6,9,21,10,0,0,5,0,47,6,13,8,18,11,0,0,0,0,50,4,4,5,9,5,0,0,0,0,25,4,4,0,3,7,0,0,0,0,17,11,4,0,0,0,0,6,0,0,25,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,44,45,38,118,47,3,10,16,4,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
201011482,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,3,0,4,4,4,0,11,5,0,0,0,0,30,4,4,3,9,3,4,0,0,0,29,0,6,4,15,3,0,0,0,0,30,6,9,9,3,4,0,3,0,0,35,8,8,6,6,0,0,3,0,0,25,7,4,3,5,0,0,10,0,0,32,8,3,0,3,0,3,3,0,0,18,10,3,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,45,55,22,63,24,11,22,10,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,0,0,0,7,0,0,0,0,0,4
201011483,0,0,0,6,0,5,0,0,0,8,0,0,0,5,0,3,0,5,0,23,0,5,0,11,4,3,0,3,0,29,9,3,4,11,4,0,3,4,0,35,0,5,3,20,3,3,0,0,0,42,8,10,13,20,4,0,0,4,0,59,10,5,6,6,4,0,3,0,0,33,5,3,4,9,4,0,0,0,0,29,7,5,0,3,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,46,33,38,98,40,22,13,16,3,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7
201011484,0,0,0,0,0,3,0,4,0,10,0,6,0,4,0,0,0,0,0,7,0,0,4,13,3,3,0,3,0,33,3,0,0,17,3,3,6,0,0,38,3,0,8,24,5,5,5,3,0,54,4,3,0,17,12,4,4,0,0,42,6,9,3,5,4,5,0,0,0,26,5,6,0,0,6,0,0,0,0,27,0,5,0,3,3,0,0,0,0,13,5,3,0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,38,18,105,35,25,13,18,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
