POW_SA2_CODE_2021,Pvte_1250_1499_Mng,Pvte_1250_1499_Pro,Pvte_1250_1499_TecTW,Pvte_1250_1499_CoPSW,Pvte_1250_1499_ClAW,Pvte_1250_1499_SWks,Pvte_1250_1499_MaOpDv,Pvte_1250_1499_Lab,Pvte_1250_1499_IDNS,Pvte_1250_1499_Tot,Pvte_1500_1749_Mng,Pvte_1500_1749_Pro,Pvte_1500_1749_TecTW,Pvte_1500_1749_CoPSW,Pvte_1500_1749_ClAW,Pvte_1500_1749_SWks,Pvte_1500_1749_MaOpDv,Pvte_1500_1749_Lab,Pvte_1500_1749_IDNS,Pvte_1500_1749_Tot,Pvte_1750_1999_Mng,Pvte_1750_1999_Pro,Pvte_1750_1999_TecTW,Pvte_1750_1999_CoPSW,Pvte_1750_1999_ClAW,Pvte_1750_1999_SWks,Pvte_1750_1999_MaOpDv,Pvte_1750_1999_Lab,Pvte_1750_1999_IDNS,Pvte_1750_1999_Tot,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000_3499_Mng,Pvte_3000_3499_Pro,Pvte_3000_3499_TecTW,Pvte_3000_3499_CoPSW,Pvte_3000_3499_ClAW,Pvte_3000_3499_SWks,Pvte_3000_3499_MaOpDv,Pvte_3000_3499_Lab,Pvte_3000_3499_IDNS,Pvte_3000_3499_Tot,Pvte_3500mo_Mng,Pvte_3500mo_Pro,Pvte_3500mo_TecTW,Pvte_3500mo_CoPSW,Pvte_3500mo_ClAW,Pvte_3500mo_SWks,Pvte_3500mo_MaOpDv,Pvte_3500mo_Lab,Pvte_3500mo_IDNS,Pvte_3500mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot
210031236,72,82,143,26,69,39,42,44,3,532,78,89,108,21,47,27,16,27,5,412,59,73,55,11,11,18,15,30,5,282,124,114,86,8,21,13,23,28,4,420,46,19,19,0,4,3,0,5,3,99,62,15,18,0,4,6,0,0,0,112,6,6,18,5,7,3,5,0,0,49,731,700,1120,407,535,610,439,697,60,5297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
210031237,27,55,35,24,29,13,24,15,0,214,18,71,19,11,19,8,17,12,0,175,23,58,19,4,6,0,8,7,0,123,51,57,26,8,4,10,0,6,0,167,11,13,4,0,0,5,0,0,0,28,26,17,0,0,0,0,0,0,0,52,0,0,11,0,4,3,3,4,0,34,248,467,324,332,214,180,213,243,28,2245,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031439,0,4,0,3,3,3,0,0,0,20,4,5,5,0,0,0,0,0,0,12,3,6,0,0,0,0,0,0,0,13,4,10,8,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,23,44,34,19,23,9,3,13,8,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031440,12,21,17,18,10,5,8,10,0,109,6,14,10,5,13,0,5,13,0,71,7,12,8,4,3,0,0,9,0,42,25,22,4,7,6,0,0,4,0,66,5,3,0,0,0,0,0,0,0,13,6,8,0,0,0,0,0,4,0,17,0,0,3,5,0,0,0,0,0,6,91,142,127,172,103,96,57,126,14,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031535,28,93,31,26,12,5,0,8,0,212,12,59,22,20,8,5,8,3,0,129,12,52,17,6,11,0,0,5,0,102,29,69,19,12,11,3,6,5,0,158,7,13,4,0,0,0,0,3,0,27,7,6,0,0,0,0,0,0,0,28,0,5,0,0,0,0,0,0,0,8,183,497,280,428,182,57,140,147,18,1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0
210031536,11,34,17,29,8,10,4,7,3,118,16,37,6,17,10,13,0,4,5,96,9,22,5,0,4,3,0,3,0,59,13,40,8,3,3,3,0,6,3,89,5,11,0,0,3,0,0,4,0,23,0,18,0,0,0,0,0,0,0,26,0,0,4,0,0,5,0,0,0,9,115,278,139,325,141,209,55,116,23,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031537,11,20,13,10,3,0,0,5,0,52,6,25,3,15,7,0,0,0,0,54,10,15,9,4,0,0,0,0,0,29,10,28,3,4,3,3,0,3,4,57,11,8,0,0,0,0,4,0,0,23,5,5,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,3,0,12,79,164,94,141,60,76,17,78,17,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031538,21,57,38,10,23,9,7,8,0,182,21,61,28,15,23,0,4,4,3,159,18,48,12,7,5,4,0,6,4,101,38,68,21,3,7,5,5,3,5,148,15,17,3,0,3,6,0,0,0,43,15,43,0,0,0,3,0,0,0,66,3,5,9,0,5,0,0,0,5,28,237,489,276,387,261,97,93,160,34,2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,5,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210041240,12,68,35,21,21,0,5,14,4,193,26,71,26,7,18,0,12,9,6,177,13,58,19,3,8,0,3,4,5,115,25,65,16,4,12,0,7,0,0,138,3,13,4,0,3,0,0,0,0,26,12,18,0,0,0,0,3,0,0,39,0,3,0,0,0,0,0,0,0,7,180,448,272,229,219,53,79,158,18,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210041539,4,8,11,0,3,0,3,4,0,36,11,4,3,0,5,3,6,0,0,41,0,4,4,6,4,0,4,0,0,23,3,6,0,0,0,0,0,0,0,18,3,0,5,0,0,0,0,0,0,3,5,6,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,3,0,7,54,59,81,61,50,17,36,48,7,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210041540,78,102,114,33,76,43,31,23,3,506,77,96,96,10,57,22,25,15,0,404,44,77,53,18,25,9,11,21,0,250,125,127,55,6,36,13,19,17,5,402,23,29,6,0,4,6,3,0,0,76,21,56,9,0,5,0,3,7,0,108,9,0,18,3,12,13,3,5,0,60,669,739,926,784,688,1246,298,637,53,6041,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,5,0,0,4,0,0,0,0,0,5,14,0,0,4,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,4,11,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
210041541,11,22,19,3,9,0,8,13,0,77,5,29,19,5,11,0,3,11,3,82,6,23,8,3,7,3,3,5,0,57,11,17,6,7,4,0,4,0,7,58,0,0,0,0,0,0,0,0,0,12,8,8,0,0,3,3,0,0,0,28,0,0,5,0,3,0,0,0,8,17,80,161,162,169,108,33,48,76,20,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051242,111,251,136,135,112,44,85,104,23,988,119,347,121,101,96,20,64,83,21,972,124,255,91,64,53,16,32,50,10,697,332,423,145,42,47,25,44,59,11,1127,97,43,32,3,11,6,6,4,0,196,152,52,15,3,18,5,0,7,0,252,10,6,13,7,3,7,3,15,7,84,1223,1870,996,1152,820,944,899,1598,152,9650,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,3,0,0,9,0,0,0,3,0,0,0,0,9,15,0,0,4,0,4,0,0,0,11,18,0,0,3,0,0,0,3,0,14,22,0,4,7,0,0,0,3,0,13,35,0,0,4,4,0,0,7,3,16,35,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4
210051243,393,353,772,42,355,151,490,321,42,2929,457,355,564,20,247,136,308,226,41,2357,342,338,347,7,129,79,183,125,31,1588,775,805,458,8,159,82,210,147,25,2674,245,93,59,4,25,11,28,22,3,493,407,105,55,3,25,14,44,25,7,685,39,26,57,3,21,14,23,33,28,237,3631,2738,5350,617,2762,1636,4150,3836,466,25184,0,0,0,0,0,3,0,0,7,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,8,20,0,0,0,3,4,3,0,0,7,20,0,0,0,0,0,0,0,0,11,16,0,0,3,0,0,4,0,3,13,30,0,0,4,4,0,0,7,15,18,63,0,3,16,0,4,0,9,9,30,85,3,5,19,9,10,0,8,3,32,89,0,6,4,5,4,0,7,0,8,37,4,0,6,0,4,0,3,0,4,23,0,0,5,0,0,0,3,0,3,15
210051245,39,57,56,19,63,17,52,36,9,344,47,37,44,13,41,8,30,22,5,248,34,53,32,10,24,22,7,22,0,196,56,43,31,0,29,13,0,15,0,192,20,18,6,0,7,4,0,0,0,52,32,30,10,0,5,7,0,0,0,73,6,0,6,6,3,6,0,5,0,40,373,387,414,519,502,403,324,483,47,3455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0
210051246,28,63,61,26,35,10,35,15,3,273,31,89,44,15,15,5,24,16,3,253,24,64,27,4,23,0,24,13,0,174,42,107,30,4,9,3,22,19,0,240,16,13,9,0,9,3,5,0,0,51,26,24,4,0,3,3,0,9,0,68,7,5,0,0,0,3,0,3,9,29,295,515,443,333,293,198,232,231,37,2577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
210051247,3,10,7,9,7,0,7,3,0,55,5,20,9,6,3,0,0,3,0,49,0,10,6,8,0,0,0,0,0,24,7,12,0,0,0,0,0,5,0,26,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,4,9,58,122,120,151,66,41,84,47,18,714,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051248,128,102,172,242,394,117,367,81,45,1644,162,117,209,162,279,88,253,40,24,1334,152,124,133,77,153,44,115,10,12,818,359,351,292,68,168,55,87,19,23,1416,103,110,83,8,32,10,16,4,0,367,199,343,61,24,26,7,6,9,3,674,11,5,13,11,3,14,17,5,15,94,1369,1363,1266,1849,2273,1224,2744,959,286,13329,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,8,13,0,0,0,0,0,6,0,0,3,10,0,0,0,0,0,0,5,0,13,28,0,0,4,3,5,0,5,0,12,35,0,4,0,5,5,0,0,0,12,25,0,3,3,0,0,0,0,0,6,20,0,0,0,0,3,0,0,0,5,13,0,6,0,0,0,0,0,0,0,9
210051250,85,59,93,8,149,39,61,31,12,534,86,58,93,9,76,12,32,28,12,397,62,33,65,5,38,15,11,18,0,250,140,57,76,11,72,10,5,17,0,399,23,16,10,0,7,3,6,0,0,69,75,17,9,0,13,0,0,0,7,119,6,4,13,0,3,5,6,3,0,35,665,387,810,165,822,247,498,456,65,4110,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,3
210051441,7,14,15,5,15,5,6,3,0,64,5,18,10,6,6,9,6,4,0,58,3,8,16,0,0,5,6,3,0,42,12,25,35,0,3,3,38,0,0,117,5,9,12,0,3,0,11,0,0,42,3,10,3,0,0,0,0,0,0,19,5,3,0,0,4,0,0,0,5,12,87,149,187,146,131,251,110,152,10,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
210051442,13,76,15,3,7,9,10,3,0,139,15,57,12,0,15,0,5,10,0,118,8,25,4,3,3,0,0,0,0,52,17,51,4,6,0,3,3,0,0,93,5,7,4,0,0,0,0,0,0,16,4,6,0,0,0,0,4,0,0,12,0,0,0,0,0,8,0,0,0,12,119,337,130,200,115,237,119,124,11,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051443,51,68,119,24,36,9,67,42,4,423,38,87,92,31,26,11,34,27,4,347,37,40,69,14,14,4,33,27,4,242,95,63,69,16,22,7,27,33,4,325,24,10,6,0,0,0,5,3,0,58,39,21,10,0,6,0,9,0,3,80,0,3,6,3,7,0,3,7,11,37,455,481,927,410,402,149,463,444,65,3798,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,4,11,0,5,0,0,0,0,0,0,13,15,0,4,4,0,6,0,8,0,4,13,0,0,0,0,0,0,5,0,4,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,6
210051445,32,27,57,9,20,10,30,25,4,220,21,37,60,7,11,3,25,21,3,199,14,27,24,5,3,0,13,8,0,105,28,54,37,4,12,8,9,8,3,165,11,4,8,0,0,4,0,0,0,23,6,11,6,5,0,6,7,3,0,39,0,0,3,0,3,0,3,4,5,13,236,271,448,296,178,200,341,398,31,2399,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051542,3,18,6,6,5,0,9,0,0,58,4,10,5,0,0,0,0,0,0,19,5,3,5,0,0,0,7,0,0,19,7,14,0,0,0,0,0,0,0,29,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,41,96,60,84,48,26,84,37,4,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051543,32,43,22,16,13,16,5,7,0,161,25,33,11,15,16,13,9,6,0,115,7,20,7,3,0,6,5,3,0,52,22,40,10,0,4,5,0,0,0,83,9,12,0,0,0,4,0,0,0,20,7,20,0,0,0,9,8,0,0,45,5,0,6,4,0,5,0,0,4,24,266,313,239,460,172,770,105,271,29,2624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
210051544,96,77,186,15,116,51,343,67,6,960,118,72,120,3,104,31,165,51,11,677,82,37,81,5,31,24,85,39,6,378,146,61,95,0,34,25,71,31,6,466,40,19,18,0,0,5,7,6,0,100,68,25,7,0,6,13,9,4,5,139,3,3,21,5,4,10,13,8,9,76,769,484,1204,274,866,660,2047,949,144,7400,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,4,9,0,0,0,5,6,3,0,3,5,17,0,6,3,0,0,0,7,3,11,31,3,0,7,0,0,0,3,0,6,18,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,3,13,0,0,3,0,0,0,0,0,3,6
210051545,3,9,10,8,3,0,7,5,0,54,10,11,12,11,0,0,5,3,0,54,5,3,0,6,0,0,0,3,0,27,11,4,4,3,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,3,64,99,106,201,56,95,86,117,12,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
