POW_SA2_CODE_2021,CIII_IV_1250_1499_Mng,CIII_IV_1250_1499_Pro,CIII_IV_1250_1499_TecTW,CIII_IV_1250_1499_CoPSW,CIII_IV_1250_1499_ClAW,CIII_IV_1250_1499_SWks,CIII_IV_1250_1499_MaOpDv,CIII_IV_1250_1499_Lab,CIII_IV_1250_1499_IDNS,CIII_IV_1250_1499_Tot,CIII_IV_1500_1749_Mng,CIII_IV_1500_1749_Pro,CIII_IV_1500_1749_TecTW,CIII_IV_1500_1749_CoPSW,CIII_IV_1500_1749_ClAW,CIII_IV_1500_1749_SWks,CIII_IV_1500_1749_MaOpDv,CIII_IV_1500_1749_Lab,CIII_IV_1500_1749_IDNS,CIII_IV_1500_1749_Tot,CIII_IV_1750_1999_Mng,CIII_IV_1750_1999_Pro,CIII_IV_1750_1999_TecTW,CIII_IV_1750_1999_CoPSW,CIII_IV_1750_1999_ClAW,CIII_IV_1750_1999_SWks,CIII_IV_1750_1999_MaOpDv,CIII_IV_1750_1999_Lab,CIII_IV_1750_1999_IDNS,CIII_IV_1750_1999_Tot,CIII_IV_2000_2999_Mng,CIII_IV_2000_2999_Pro,CIII_IV_2000_2999_TecTW,CIII_IV_2000_2999_CoPSW,CIII_IV_2000_2999_ClAW,CIII_IV_2000_2999_SWks,CIII_IV_2000_2999_MaOpDv,CIII_IV_2000_2999_Lab,CIII_IV_2000_2999_IDNS,CIII_IV_2000_2999_Tot,CIII_IV_3000_3499_Mng,CIII_IV_3000_3499_Pro,CIII_IV_3000_3499_TecTW,CIII_IV_3000_3499_CoPSW,CIII_IV_3000_3499_ClAW,CIII_IV_3000_3499_SWks,CIII_IV_3000_3499_MaOpDv,CIII_IV_3000_3499_Lab,CIII_IV_3000_3499_IDNS,CIII_IV_3000_3499_Tot,CIII_IV_3500mo_Mng,CIII_IV_3500mo_Pro,CIII_IV_3500mo_TecTW,CIII_IV_3500mo_CoPSW,CIII_IV_3500mo_ClAW,CIII_IV_3500mo_SWks,CIII_IV_3500mo_MaOpDv,CIII_IV_3500mo_Lab,CIII_IV_3500mo_IDNS,CIII_IV_3500mo_Tot,CIII_IV_PINS_Mng,CIII_IV_PINS_Pro,CIII_IV_PINS_TecTW,CIII_IV_PINS_CoPSW,CIII_IV_PINS_ClAW,CIII_IV_PINS_SWks,CIII_IV_PINS_MaOpDv,CIII_IV_PINS_Lab,CIII_IV_PINS_IDNS,CIII_IV_PINS_Tot,CIII_IV_Tot_Mng,CIII_IV_Tot_Pro,CIII_IV_Tot_TecTW,CIII_IV_Tot_CoPSW,CIII_IV_Tot_ClAW,CIII_IV_Tot_SWks,CIII_IV_Tot_MaOpDv,CIII_IV_Tot_Lab,CIII_IV_Tot_IDNS,CIII_IV_Tot_Tot,CI_II_NNI_Mng,CI_II_NNI_Pro,CI_II_NNI_TecTW,CI_II_NNI_CoPSW,CI_II_NNI_ClAW,CI_II_NNI_SWks,CI_II_NNI_MaOpDv,CI_II_NNI_Lab,CI_II_NNI_IDNS,CI_II_NNI_Tot,CI_II_1_149_Mng,CI_II_1_149_Pro,CI_II_1_149_TecTW,CI_II_1_149_CoPSW,CI_II_1_149_ClAW,CI_II_1_149_SWks,CI_II_1_149_MaOpDv,CI_II_1_149_Lab,CI_II_1_149_IDNS,CI_II_1_149_Tot,CI_II_150_299_Mng,CI_II_150_299_Pro,CI_II_150_299_TecTW,CI_II_150_299_CoPSW,CI_II_150_299_ClAW,CI_II_150_299_SWks,CI_II_150_299_MaOpDv,CI_II_150_299_Lab,CI_II_150_299_IDNS,CI_II_150_299_Tot,CI_II_300_399_Mng,CI_II_300_399_Pro,CI_II_300_399_TecTW,CI_II_300_399_CoPSW,CI_II_300_399_ClAW,CI_II_300_399_SWks,CI_II_300_399_MaOpDv,CI_II_300_399_Lab,CI_II_300_399_IDNS,CI_II_300_399_Tot,CI_II_400_499_Mng,CI_II_400_499_Pro,CI_II_400_499_TecTW,CI_II_400_499_CoPSW,CI_II_400_499_ClAW,CI_II_400_499_SWks,CI_II_400_499_MaOpDv,CI_II_400_499_Lab,CI_II_400_499_IDNS,CI_II_400_499_Tot,CI_II_500_649_Mng,CI_II_500_649_Pro,CI_II_500_649_TecTW,CI_II_500_649_CoPSW,CI_II_500_649_ClAW,CI_II_500_649_SWks,CI_II_500_649_MaOpDv,CI_II_500_649_Lab,CI_II_500_649_IDNS,CI_II_500_649_Tot,CI_II_650_799_Mng,CI_II_650_799_Pro,CI_II_650_799_TecTW,CI_II_650_799_CoPSW,CI_II_650_799_ClAW,CI_II_650_799_SWks,CI_II_650_799_MaOpDv,CI_II_650_799_Lab,CI_II_650_799_IDNS,CI_II_650_799_Tot,CI_II_800_999_Mng,CI_II_800_999_Pro,CI_II_800_999_TecTW,CI_II_800_999_CoPSW,CI_II_800_999_ClAW,CI_II_800_999_SWks,CI_II_800_999_MaOpDv,CI_II_800_999_Lab,CI_II_800_999_IDNS,CI_II_800_999_Tot,CI_II_1000_1249_Mng,CI_II_1000_1249_Pro,CI_II_1000_1249_TecTW,CI_II_1000_1249_CoPSW,CI_II_1000_1249_ClAW,CI_II_1000_1249_SWks,CI_II_1000_1249_MaOpDv,CI_II_1000_1249_Lab,CI_II_1000_1249_IDNS,CI_II_1000_1249_Tot,CI_II_1250_1499_Mng,CI_II_1250_1499_Pro,CI_II_1250_1499_TecTW,CI_II_1250_1499_CoPSW,CI_II_1250_1499_ClAW,CI_II_1250_1499_SWks,CI_II_1250_1499_MaOpDv,CI_II_1250_1499_Lab,CI_II_1250_1499_IDNS,CI_II_1250_1499_Tot,CI_II_1500_1749_Mng,CI_II_1500_1749_Pro,CI_II_1500_1749_TecTW,CI_II_1500_1749_CoPSW,CI_II_1500_1749_ClAW,CI_II_1500_1749_SWks,CI_II_1500_1749_MaOpDv,CI_II_1500_1749_Lab,CI_II_1500_1749_IDNS,CI_II_1500_1749_Tot,CI_II_1750_1999_Mng,CI_II_1750_1999_Pro,CI_II_1750_1999_TecTW,CI_II_1750_1999_CoPSW,CI_II_1750_1999_ClAW,CI_II_1750_1999_SWks,CI_II_1750_1999_MaOpDv,CI_II_1750_1999_Lab,CI_II_1750_1999_IDNS,CI_II_1750_1999_Tot
213031349,20,0,16,3,5,4,4,3,0,55,7,0,12,0,3,3,0,0,0,32,0,0,12,5,0,0,0,0,0,17,6,0,13,0,0,4,4,4,0,29,0,0,0,0,0,0,0,0,0,6,3,0,7,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,81,15,139,91,47,168,33,53,12,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,6,0,0,3,4,0,3,0,0,0,14,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,4,0,5,0,9,0,0,0,0,0,3,0,3,0,11,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213031350,0,0,11,0,0,0,0,0,0,20,6,0,5,0,6,0,0,0,0,19,0,0,10,0,0,0,0,0,0,11,0,3,7,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,22,10,83,67,16,20,5,20,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213031351,11,0,52,4,18,4,37,8,0,142,13,5,48,5,22,4,27,8,3,126,16,0,35,0,3,0,15,4,0,70,34,6,51,0,4,3,9,9,0,117,7,4,7,0,0,0,3,0,0,17,3,0,15,0,0,0,0,0,0,20,0,0,5,0,0,0,0,0,0,16,113,28,366,62,90,40,218,102,18,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,3,6,0,5,0,0,14,0,0,0,0,3,0,4,0,0,13,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,4,6,0,0,9,0,0,0,0,0,0,0,0,0,3
213031352,20,3,53,13,17,7,17,14,0,134,13,6,59,0,7,4,11,9,0,119,18,4,46,0,4,0,0,12,0,77,29,4,66,5,6,4,9,10,0,140,8,5,19,0,0,0,0,3,0,39,15,3,17,4,0,4,13,3,0,55,0,0,7,0,0,0,3,0,0,14,127,34,421,96,73,60,85,106,7,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,3,7,0,12,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041353,10,3,72,18,23,5,18,9,4,173,19,9,65,9,15,5,17,7,0,148,11,0,39,7,0,4,5,6,0,86,17,5,43,5,12,3,8,4,0,94,4,0,4,0,0,0,0,0,0,18,4,0,4,0,0,0,0,0,0,18,0,0,3,9,6,0,0,0,0,19,113,58,548,257,177,92,148,123,26,1543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,5,0,6,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,9,5,0,4,5,0,0,0,0,0,11,0,0,3,0,5,3,0,6,0,14,3,0,0,0,3,0,0,0,0,12,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041358,7,4,29,10,6,0,5,3,0,71,0,0,18,3,8,0,0,0,0,37,3,0,11,0,0,0,3,5,0,23,3,0,5,0,0,0,0,0,0,11,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,8,41,29,170,170,65,86,29,57,4,641,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,4,0,0,0,10,0,0,0,3,0,5,0,0,0,4,4,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041359,33,13,116,119,35,12,61,27,8,427,49,14,135,112,21,6,45,12,0,390,26,10,78,89,12,4,18,18,7,263,50,11,104,68,11,7,21,13,0,283,15,3,18,5,0,0,3,3,3,46,14,0,10,0,0,0,6,3,0,39,0,0,10,12,0,0,6,0,3,31,247,86,900,527,220,107,390,225,42,2744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,13,0,0,0,0,4,0,0,5,0,15,0,0,0,0,0,7,3,0,0,15,0,0,3,5,9,5,9,8,0,30,0,0,0,0,10,0,5,0,0,14,0,0,0,8,0,6,0,0,0,14,5,0,0,3,0,0,0,0,0,8
213041360,0,0,8,0,5,0,3,0,0,24,0,0,15,0,9,3,0,0,3,30,0,0,7,0,0,0,0,0,0,10,4,4,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,5,91,55,27,19,16,19,3,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041461,0,0,4,0,0,0,0,0,0,7,5,0,5,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,25,30,11,10,8,15,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,26,12,0,3,3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041463,5,0,18,12,5,3,0,0,0,49,3,0,15,7,4,0,3,0,0,30,0,0,10,0,0,0,0,3,0,15,8,0,13,4,0,3,0,0,0,35,0,0,0,4,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,6,35,16,134,92,51,62,20,35,4,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041571,0,0,7,5,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,10,0,0,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,51,28,12,6,5,9,5,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041572,0,0,11,5,4,0,4,4,3,22,0,0,12,0,0,0,7,5,0,24,4,0,15,0,0,0,0,3,0,23,0,0,16,0,3,0,5,3,0,28,0,0,3,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,16,4,88,32,15,9,37,39,9,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041573,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,8,0,0,4,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,37,17,8,0,8,8,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041574,0,0,18,0,3,0,9,0,0,38,0,0,9,0,0,0,0,6,0,17,0,0,7,0,0,0,8,3,0,14,7,0,16,0,0,3,3,0,0,30,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,123,12,22,8,26,30,3,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041575,8,4,14,0,4,0,5,4,0,30,5,4,9,0,0,0,8,0,0,33,0,0,17,0,0,0,0,0,0,24,3,0,7,0,6,0,0,3,0,20,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,31,12,125,51,30,9,20,26,4,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,5,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041576,0,0,3,3,8,0,3,6,0,25,5,0,8,4,9,0,4,4,0,28,0,0,5,0,0,0,4,3,0,14,3,0,5,0,0,0,0,5,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,25,8,85,65,32,4,29,32,5,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
213041577,18,9,77,13,23,8,13,14,5,178,6,7,52,4,14,6,10,0,8,118,13,3,24,10,7,6,0,0,0,71,25,6,21,7,0,3,0,5,0,66,0,0,3,4,0,0,0,0,0,17,7,0,8,0,0,0,0,0,0,13,0,0,5,4,0,3,3,0,13,22,125,55,463,172,161,148,80,96,38,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,6,0,0,0,4,0,0,0,3,0,11,0,0,0,0,3,0,0,5,0,3,5,0,3,0,0,3,0,0,0,8,0,4,0,0,0,3,0,0,0,17,3,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0
213041578,0,0,18,10,0,3,0,0,0,35,0,0,12,3,0,0,0,5,0,29,4,0,4,0,0,0,4,0,0,19,0,0,11,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,27,9,103,141,25,21,23,41,9,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213051361,26,10,124,4,29,8,16,12,5,232,29,4,66,0,15,9,5,10,0,136,12,3,46,0,8,5,7,4,3,89,26,0,52,0,8,10,6,0,0,103,7,0,7,0,0,0,0,0,0,19,9,0,11,0,0,0,0,0,0,20,0,0,10,0,3,0,0,4,6,35,189,27,754,96,199,175,169,121,25,1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,0,0,7,0,0,3,0,0,0,11,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,5,0,0,0,9,3,0,0,0,7,0,4,0,0,15,0,0,3,5,0,0,3,0,0,14,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
213051362,3,0,13,7,9,0,0,0,0,42,0,5,16,0,4,0,0,0,0,30,9,0,0,0,3,0,0,0,3,15,6,0,0,0,3,0,0,0,0,11,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,10,58,20,134,120,57,134,17,42,11,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213051363,42,27,223,11,72,20,202,61,18,673,76,15,185,7,71,17,131,43,13,561,48,20,164,3,42,10,101,26,6,416,112,32,258,7,40,16,100,43,13,625,18,4,40,3,3,0,18,14,0,98,40,0,33,0,5,0,13,6,4,100,3,0,17,0,8,6,3,0,11,45,400,141,1295,141,438,145,1131,470,106,4269,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,8,0,0,12,0,0,0,4,5,0,8,4,0,21,3,6,0,0,4,4,15,7,0,42,0,0,4,3,10,5,20,11,0,57,3,0,4,0,7,0,13,5,0,33,4,0,4,0,5,0,4,3,0,19,9,0,0,0,0,0,5,0,0,9
213051368,19,17,87,29,37,6,25,19,3,247,18,17,53,25,17,6,16,17,5,169,22,13,30,9,15,0,10,8,3,110,24,8,39,12,3,8,10,11,0,120,3,0,4,0,0,0,5,0,0,16,6,3,11,0,0,0,3,0,0,28,4,0,6,6,4,0,0,3,7,22,162,109,527,417,235,105,110,181,31,1889,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,7,6,0,0,4,0,9,4,0,6,4,0,0,0,0,0,19,4,0,4,0,9,0,0,0,0,17,0,0,0,3,8,0,0,5,0,23,0,5,0,0,6,0,0,0,0,10,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
213051464,4,0,11,0,4,0,0,0,0,26,4,0,12,0,0,0,0,0,0,24,0,3,4,0,0,0,0,0,0,8,5,3,7,0,0,3,0,0,0,14,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,27,19,73,48,17,6,8,19,6,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213051466,3,0,3,0,0,0,0,0,0,10,0,4,3,3,4,0,0,5,0,14,4,0,0,0,0,0,0,0,0,9,5,0,3,0,0,0,0,0,0,13,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,45,36,12,15,5,18,3,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213051467,6,3,16,5,4,0,0,3,0,34,0,5,15,0,4,0,0,0,0,27,0,0,10,0,0,0,0,0,0,13,0,0,5,0,0,0,0,3,0,9,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,6,20,16,142,145,49,13,10,33,3,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,6,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
